2024-07-09 23:28:07.764507,-0.0,8.0,0.0,-0.1758241758241752
2024-07-09 23:28:08.802151,-0.0,17.758241758241752,0.0,-0.1758241758241752
2024-07-09 23:28:11.054130,-0.0,11.428571428571445,0.0,-0.1758241758241752
2024-07-09 23:28:11.309488,-0.0,1.6703296703296928,0.0,-0.1758241758241752
2024-07-09 23:28:12.475632,-0.0,-0.4395604395604664,8.263736263736263,-0.1758241758241752
2024-07-09 23:28:12.859220,-0.0,-0.4395604395604664,17.84615384615384,-0.1758241758241752
2024-07-09 23:28:13.546615,-0.0,-0.4395604395604664,27.076923076923094,-0.1758241758241752
2024-07-09 23:28:14.153143,-0.0,-0.4395604395604664,36.30769230769232,-0.1758241758241752
2024-07-09 23:28:14.679859,-0.0,-0.4395604395604664,45.626373626373606,-0.1758241758241752
2024-07-09 23:28:15.176058,-0.0,-0.4395604395604664,54.681318681318714,-0.1758241758241752
2024-07-09 23:28:15.526371,-0.0,-0.4395604395604664,63.472527472527474,-0.1758241758241752
2024-07-09 23:28:15.814001,-0.0,-0.4395604395604664,72.43956043956047,-0.1758241758241752
2024-07-09 23:28:16.851712,-0.0,-0.4395604395604664,81.49450549450552,-0.1758241758241752
2024-07-09 23:28:17.923117,-0.0,-0.4395604395604664,90.19780219780222,-0.1758241758241752
2024-07-09 23:28:18.977090,-0.0,-0.4395604395604664,99.0769230769231,-0.1758241758241752
2024-07-09 23:28:19.918992,-0.0,-0.4395604395604664,107.86813186813185,-0.1758241758241752
2024-07-09 23:28:20.973797,-0.0,-0.4395604395604664,116.4835164835165,-0.1758241758241752
2024-07-09 23:28:21.995841,-0.0,-0.4395604395604664,125.09890109890108,-0.1758241758241752
2024-07-09 23:28:23.001297,-0.0,-0.4395604395604664,133.80219780219778,-0.1758241758241752
2024-07-09 23:28:23.976038,-0.0,-0.4395604395604664,142.1538461538462,-0.1758241758241752
2024-07-09 23:28:24.950508,-0.0,-0.4395604395604664,150.50549450549454,-0.1758241758241752
2024-07-09 23:28:25.861078,-0.0,-0.4395604395604664,158.94505494505495,-0.1758241758241752
2024-07-09 23:28:26.851583,-0.0,-0.4395604395604664,167.2967032967033,-0.1758241758241752
2024-07-09 23:28:28.065419,-0.0,-0.4395604395604664,175.64835164835165,-0.1758241758241752
2024-07-09 23:28:29.215583,-0.0,-0.4395604395604664,183.73626373626377,-0.2637362637362628
2024-07-09 23:28:30.253807,-0.0,-0.4395604395604664,191.91208791208794,-0.2637362637362628
2024-07-09 23:28:31.355778,-0.0,-0.4395604395604664,200.08791208791212,-0.1758241758241752
2024-07-09 23:28:32.360809,-0.0,-0.4395604395604664,208.08791208791212,-0.1758241758241752
2024-07-09 23:28:33.367358,-0.0,-0.4395604395604664,215.82417582417582,-0.1758241758241752
2024-07-09 23:28:34.390849,-0.0,-0.4395604395604664,223.5604395604396,-0.1758241758241752
2024-07-09 23:28:35.508693,-0.0,-0.4395604395604664,231.20879120879124,-0.2637362637362628
2024-07-09 23:28:36.849234,-0.0,-0.4395604395604664,238.5934065934066,-0.2637362637362628
2024-07-09 23:28:38.527545,-0.0,-0.4395604395604664,245.45054945054943,-0.2637362637362628
2024-07-09 23:28:40.859186,-0.0,-0.4395604395604664,236.57142857142856,-0.2637362637362628
2024-07-09 23:28:41.466330,-0.0,-0.4395604395604664,226.3736263736264,-0.1758241758241752
2024-07-09 23:28:42.024418,-0.0,-0.4395604395604664,216.08791208791212,-0.1758241758241752
2024-07-09 23:28:42.807418,-0.0,-0.4395604395604664,205.6263736263736,-0.1758241758241752
2024-07-09 23:28:43.622582,-0.0,-0.4395604395604664,195.34065934065933,-0.1758241758241752
2024-07-09 23:28:44.309175,-0.0,-0.4395604395604664,185.05494505494505,-0.1758241758241752
