2024-10-03 19:55:49.412636,552.0,563.0,567.0
2024-10-03 19:55:49.467763,552.0,563.0,567.0
2024-10-03 19:55:49.509770,551.0,563.0,567.0
2024-10-03 19:55:49.570703,552.0,563.0,567.0
2024-10-03 19:55:49.618320,552.0,563.0,567.0
2024-10-03 19:55:49.672924,552.0,563.0,567.0
2024-10-03 19:55:49.723980,551.0,563.0,567.0
2024-10-03 19:55:49.776905,551.0,563.0,567.0
2024-10-03 19:55:49.830051,552.0,563.0,567.0
2024-10-03 19:55:49.873025,552.0,563.0,567.0
2024-10-03 19:55:49.931872,551.0,563.0,567.0
2024-10-03 19:55:49.980558,551.0,563.0,567.0
2024-10-03 19:55:50.027425,551.0,563.0,567.0
2024-10-03 19:55:50.075106,552.0,563.0,567.0
2024-10-03 19:55:50.130807,552.0,563.0,567.0
2024-10-03 19:55:50.178753,551.0,563.0,567.0
2024-10-03 19:55:50.238118,552.0,563.0,567.0
2024-10-03 19:55:50.279320,552.0,563.0,567.0
2024-10-03 19:55:50.343868,551.0,563.0,567.0
2024-10-03 19:55:50.395456,551.0,563.0,567.0
2024-10-03 19:55:50.442978,552.0,563.0,567.0
2024-10-03 19:55:50.497762,552.0,563.0,567.0
2024-10-03 19:55:50.534200,552.0,563.0,567.0
2024-10-03 19:55:50.599021,552.0,563.0,567.0
2024-10-03 19:55:50.645872,552.0,563.0,567.0
2024-10-03 19:55:50.693467,552.0,563.0,567.0
2024-10-03 19:55:50.755968,551.0,563.0,567.0
2024-10-03 19:55:50.803359,552.0,563.0,567.0
2024-10-03 19:55:50.850221,552.0,563.0,567.0
2024-10-03 19:55:50.897542,552.0,563.0,567.0
2024-10-03 19:55:50.957046,552.0,563.0,567.0
2024-10-03 19:55:51.005348,551.0,563.0,567.0
2024-10-03 19:55:51.054328,552.0,563.0,567.0
2024-10-03 19:55:51.101660,551.0,563.0,567.0
2024-10-03 19:55:51.166059,552.0,563.0,567.0
2024-10-03 19:55:51.205388,551.0,563.0,567.0
2024-10-03 19:55:51.267883,551.0,563.0,567.0
2024-10-03 19:55:51.315237,552.0,563.0,567.0
2024-10-03 19:55:51.362579,551.0,563.0,567.0
2024-10-03 19:55:51.420217,552.0,563.0,567.0
2024-10-03 19:55:51.472848,551.0,563.0,567.0
2024-10-03 19:55:51.522568,552.0,563.0,567.0
2024-10-03 19:55:51.572821,552.0,563.0,567.0
2024-10-03 19:55:51.619035,552.0,563.0,567.0
2024-10-03 19:55:51.680442,552.0,563.0,567.0
2024-10-03 19:55:51.736210,552.0,563.0,567.0
2024-10-03 19:55:51.783640,552.0,564.0,567.0
2024-10-03 19:55:51.830761,552.0,565.0,569.0
2024-10-03 19:55:51.878115,551.0,564.0,569.0
2024-10-03 19:55:51.925294,551.0,563.0,567.0
2024-10-03 19:55:51.988144,552.0,563.0,567.0
2024-10-03 19:55:52.039136,552.0,564.0,567.0
2024-10-03 19:55:52.088063,551.0,564.0,568.0
2024-10-03 19:55:52.135611,548.0,562.0,570.0
2024-10-03 19:55:52.180417,547.0,562.0,571.0
2024-10-03 19:55:52.242102,548.0,562.0,570.0
2024-10-03 19:55:52.289341,547.0,562.0,571.0
2024-10-03 19:55:52.336515,548.0,562.0,570.0
2024-10-03 19:55:52.399484,549.0,562.0,568.0
2024-10-03 19:55:52.447025,549.0,562.0,567.0
2024-10-03 19:55:52.496859,551.0,564.0,566.0
2024-10-03 19:55:52.546732,552.0,565.0,566.0
2024-10-03 19:55:52.597696,550.0,565.0,568.0
2024-10-03 19:55:52.647159,550.0,564.0,568.0
2024-10-03 19:55:52.708654,550.0,564.0,568.0
2024-10-03 19:55:52.758296,550.0,563.0,567.0
2024-10-03 19:55:52.806467,550.0,563.0,567.0
2024-10-03 19:55:52.853639,549.0,563.0,567.0
2024-10-03 19:55:52.902594,550.0,563.0,567.0
2024-10-03 19:55:52.953303,549.0,562.0,567.0
2024-10-03 19:55:53.013728,549.0,562.0,568.0
2024-10-03 19:55:53.064144,549.0,562.0,568.0
2024-10-03 19:55:53.119308,549.0,562.0,568.0
2024-10-03 19:55:53.166208,549.0,563.0,567.0
2024-10-03 19:55:53.213692,550.0,563.0,567.0
2024-10-03 19:55:53.270402,551.0,564.0,568.0
2024-10-03 19:55:53.317693,552.0,566.0,568.0
2024-10-03 19:55:53.364555,552.0,566.0,568.0
2024-10-03 19:55:53.427389,552.0,566.0,568.0
2024-10-03 19:55:53.478551,552.0,565.0,567.0
2024-10-03 19:55:53.532990,551.0,564.0,567.0
2024-10-03 19:55:53.579231,550.0,565.0,568.0
2024-10-03 19:55:53.635433,549.0,564.0,567.0
2024-10-03 19:55:53.680048,549.0,564.0,567.0
2024-10-03 19:55:53.725302,549.0,564.0,566.0
2024-10-03 19:55:53.779972,548.0,564.0,566.0
2024-10-03 19:55:53.835952,548.0,564.0,566.0
2024-10-03 19:55:53.883833,548.0,564.0,565.0
2024-10-03 19:55:53.930940,547.0,565.0,565.0
2024-10-03 19:55:53.993780,548.0,565.0,565.0
2024-10-03 19:55:54.042742,548.0,565.0,564.0
2024-10-03 19:55:54.096155,548.0,566.0,564.0
2024-10-03 19:55:54.137488,548.0,566.0,563.0
2024-10-03 19:55:54.200658,548.0,567.0,563.0
2024-10-03 19:55:54.240908,548.0,568.0,563.0
2024-10-03 19:55:54.304191,548.0,569.0,563.0
2024-10-03 19:55:54.351032,549.0,570.0,563.0
2024-10-03 19:55:54.399313,549.0,570.0,563.0
2024-10-03 19:55:54.451632,548.0,570.0,563.0
2024-10-03 19:55:54.494743,548.0,569.0,563.0
2024-10-03 19:55:54.555571,548.0,570.0,562.0
2024-10-03 19:55:54.604445,548.0,570.0,563.0
2024-10-03 19:55:54.653219,548.0,570.0,563.0
2024-10-03 19:55:54.700875,548.0,571.0,562.0
2024-10-03 19:55:54.764040,548.0,572.0,563.0
2024-10-03 19:55:54.813623,548.0,573.0,563.0
2024-10-03 19:55:54.868395,548.0,574.0,562.0
2024-10-03 19:55:54.915486,548.0,574.0,563.0
2024-10-03 19:55:54.963726,548.0,575.0,563.0
2024-10-03 19:55:55.010335,548.0,575.0,563.0
2024-10-03 19:55:55.069773,548.0,576.0,563.0
2024-10-03 19:55:55.123474,548.0,576.0,562.0
2024-10-03 19:55:55.162962,548.0,578.0,563.0
2024-10-03 19:55:55.227195,548.0,579.0,563.0
2024-10-03 19:55:55.278114,548.0,580.0,562.0
2024-10-03 19:55:55.326297,548.0,580.0,563.0
2024-10-03 19:55:55.372916,548.0,582.0,563.0
2024-10-03 19:55:55.420245,548.0,584.0,564.0
2024-10-03 19:55:55.483263,548.0,584.0,564.0
2024-10-03 19:55:55.530516,548.0,584.0,564.0
2024-10-03 19:55:55.589125,547.0,584.0,564.0
2024-10-03 19:55:55.629637,547.0,583.0,564.0
2024-10-03 19:55:55.683695,547.0,583.0,564.0
2024-10-03 19:55:55.741100,547.0,582.0,564.0
2024-10-03 19:55:55.794368,547.0,582.0,564.0
2024-10-03 19:55:55.836699,547.0,581.0,563.0
2024-10-03 19:55:55.883955,546.0,581.0,564.0
2024-10-03 19:55:55.947197,547.0,580.0,564.0
2024-10-03 19:55:55.997235,547.0,581.0,564.0
2024-10-03 19:55:56.045627,546.0,580.0,564.0
2024-10-03 19:55:56.100062,546.0,580.0,564.0
2024-10-03 19:55:56.147409,546.0,580.0,564.0
2024-10-03 19:55:56.195490,546.0,580.0,564.0
2024-10-03 19:55:56.242575,546.0,580.0,564.0
2024-10-03 19:55:56.305579,545.0,579.0,564.0
2024-10-03 19:55:56.352458,546.0,579.0,564.0
2024-10-03 19:55:56.399548,546.0,579.0,564.0
2024-10-03 19:55:56.446819,546.0,579.0,564.0
2024-10-03 19:55:56.509919,546.0,579.0,564.0
2024-10-03 19:55:56.556799,546.0,579.0,564.0
2024-10-03 19:55:56.614198,546.0,578.0,564.0
2024-10-03 19:55:56.664418,546.0,579.0,564.0
2024-10-03 19:55:56.719769,546.0,579.0,564.0
2024-10-03 19:55:56.766637,546.0,578.0,564.0
2024-10-03 19:55:56.813980,546.0,579.0,564.0
2024-10-03 19:55:56.860897,546.0,579.0,564.0
2024-10-03 19:55:56.923734,545.0,579.0,564.0
2024-10-03 19:55:56.970681,546.0,579.0,564.0
2024-10-03 19:55:57.018174,546.0,579.0,564.0
2024-10-03 19:55:57.080522,546.0,579.0,564.0
2024-10-03 19:55:57.130373,546.0,580.0,564.0
2024-10-03 19:55:57.181375,546.0,579.0,564.0
2024-10-03 19:55:57.228915,547.0,578.0,565.0
2024-10-03 19:55:57.276552,548.0,576.0,564.0
2024-10-03 19:55:57.324068,548.0,575.0,564.0
2024-10-03 19:55:57.387055,549.0,574.0,564.0
2024-10-03 19:55:57.434875,549.0,574.0,565.0
2024-10-03 19:55:57.488978,550.0,573.0,566.0
2024-10-03 19:55:57.530099,551.0,571.0,565.0
2024-10-03 19:55:57.592612,551.0,568.0,566.0
2024-10-03 19:55:57.638388,551.0,566.0,565.0
2024-10-03 19:55:57.690020,551.0,564.0,566.0
2024-10-03 19:55:57.743718,552.0,563.0,566.0
2024-10-03 19:55:57.790747,551.0,562.0,566.0
