637.0,651.0,723.0
637.0,651.0,722.0
637.0,651.0,723.0
637.0,651.0,723.0
638.0,653.0,724.0
638.0,654.0,726.0
637.0,654.0,726.0
630.0,648.0,719.0
631.0,650.0,720.0
632.0,651.0,721.0
633.0,652.0,723.0
634.0,653.0,723.0
636.0,653.0,725.0
636.0,653.0,725.0
636.0,652.0,724.0
636.0,653.0,724.0
635.0,654.0,724.0
635.0,654.0,724.0
635.0,654.0,725.0
636.0,654.0,725.0
636.0,652.0,724.0
635.0,652.0,724.0
635.0,652.0,723.0
636.0,653.0,725.0
636.0,654.0,726.0
636.0,655.0,728.0
637.0,656.0,729.0
638.0,656.0,730.0
638.0,657.0,731.0
639.0,657.0,731.0
639.0,657.0,732.0
639.0,657.0,732.0
639.0,657.0,732.0
640.0,657.0,733.0
640.0,657.0,734.0
641.0,658.0,736.0
642.0,659.0,738.0
643.0,659.0,738.0
643.0,660.0,739.0
644.0,660.0,740.0
644.0,662.0,742.0
645.0,662.0,744.0
646.0,663.0,746.0
646.0,664.0,748.0
647.0,665.0,749.0
647.0,666.0,751.0
648.0,667.0,752.0
648.0,668.0,753.0
648.0,668.0,753.0
648.0,669.0,754.0
648.0,669.0,754.0
649.0,669.0,755.0
649.0,670.0,756.0
649.0,670.0,756.0
649.0,670.0,757.0
650.0,671.0,758.0
650.0,671.0,758.0
649.0,672.0,759.0
650.0,671.0,758.0
650.0,671.0,758.0
650.0,670.0,757.0
650.0,670.0,757.0
650.0,670.0,757.0
650.0,670.0,758.0
650.0,671.0,759.0
650.0,670.0,758.0
650.0,671.0,759.0
650.0,671.0,759.0
650.0,671.0,759.0
650.0,671.0,759.0
649.0,672.0,759.0
650.0,672.0,760.0
650.0,672.0,760.0
650.0,672.0,760.0
649.0,672.0,760.0
649.0,672.0,760.0
649.0,672.0,760.0
649.0,672.0,760.0
649.0,672.0,760.0
649.0,672.0,760.0
649.0,672.0,760.0
649.0,672.0,760.0
648.0,672.0,759.0
648.0,672.0,758.0
647.0,672.0,758.0
646.0,671.0,758.0
646.0,671.0,757.0
646.0,671.0,756.0
645.0,671.0,756.0
646.0,671.0,757.0
646.0,671.0,757.0
646.0,671.0,757.0
646.0,671.0,757.0
646.0,671.0,757.0
646.0,671.0,757.0
646.0,670.0,757.0
646.0,670.0,757.0
646.0,670.0,757.0
646.0,670.0,756.0
645.0,670.0,756.0
645.0,670.0,756.0
645.0,669.0,755.0
645.0,669.0,755.0
645.0,668.0,753.0
644.0,667.0,753.0
644.0,667.0,753.0
644.0,667.0,752.0
643.0,667.0,752.0
643.0,666.0,751.0
642.0,665.0,750.0
642.0,665.0,749.0
642.0,664.0,749.0
642.0,664.0,748.0
642.0,664.0,748.0
641.0,663.0,746.0
640.0,662.0,746.0
640.0,662.0,745.0
