5.3,0.0,0.0,0.0,33.75824176,0.0,0.0,-0.00386211158203125,1.468926554,582,596,590,599,602,594,856,861,592
5.5,0.0,0.0,0.0,35.78021978,0.0,0.0,-0.00386211158203125,1.468926554,582,596,590,598,602,594,854,855,593
5.8,0.0,0.0,0.087912088,37.71428571,0.0,0.0,0.003310381357421875,2.146892655,582,597,590,599,603,595,859,858,592
6.1,0.0,0.0,0.0,39.64835165,0.0,0.0,0.0,2.146892655,582,597,590,599,603,595,858,858,593
6.5,-0.087912088,0.0,0.0,41.67032967,0.0,-0.00386211158203125,0.0,2.146892655,582,597,590,599,603,595,857,858,593
6.8,0.0,0.0,0.087912088,43.69230769,0.0,0.0,0.0,2.146892655,582,597,590,599,603,595,858,855,593
7.1,0.0,0.087912088,0.087912088,45.62637363,0.0,0.003310381357421875,0.003310381357421875,2.146892655,582,597,590,599,603,595,855,854,593
7.4,0.0,0.087912088,0.0,47.56043956,0.0,0.003310381357421875,0.0,2.824858757,582,598,590,599,604,595,855,861,593
7.7,0.0,0.087912088,0.0,49.58241758,0.0,-0.00386211158203125,0.0,2.146892655,582,598,591,600,604,595,858,858,594
8.0,0.0,0.0,0.0,51.6043956,0.0,-0.00386211158203125,0.0,2.824858757,582,598,591,599,604,595,858,859,594
8.3,0.0,0.087912088,0.087912088,53.53846154,0.0,0.0,0.0,2.824858757,582,598,591,599,604,595,860,858,594
8.6,-0.087912088,0.0,0.087912088,55.47252747,0.0,0.0,0.003310381357421875,2.824858757,582,598,591,600,605,595,859,858,594
8.9,0.0,0.087912088,0.087912088,57.67032967,0.0,0.0,-0.00386211158203125,2.824858757,582,599,591,600,605,596,858,856,594
9.2,0.0,0.087912088,0.0,59.51648352,0.0,0.0,-0.00386211158203125,2.824858757,582,599,591,600,605,596,858,858,594
9.5,-0.087912088,0.087912088,0.087912088,61.53846154,0.0,0.0,0.0,3.615819209,582,599,591,600,606,595,858,858,595
9.9,0.0,0.087912088,0.087912088,63.38461538,0.0,0.0,0.003310381357421875,3.615819209,583,599,591,600,606,596,857,858,594
10.1,0.0,0.175824176,0.0,65.40659341,0.0,0.0,0.0,3.615819209,582,600,591,600,606,596,859,861,594
10.5,-0.087912088,0.087912088,0.087912088,67.42857143,0.0,0.003310381357421875,-0.00386211158203125,3.615819209,582,600,591,600,607,596,859,857,595
10.8,-0.087912088,0.087912088,0.0,69.53846154,0.0,0.003310381357421875,-0.00386211158203125,2.824858757,582,600,591,600,607,596,858,858,595
11.1,0.0,0.175824176,0.087912088,71.38461538,0.0,0.0,0.0,3.615819209,583,600,591,600,607,596,858,859,595
11.4,0.0,0.087912088,0.0,73.40659341,0.00386211158203125,0.0,0.0,3.615819209,583,601,591,601,607,596,858,857,595
11.7,0.0,0.175824176,0.087912088,75.42857143,0.0,0.0,0.003310381357421875,4.293785311,583,600,592,601,607,596,862,859,595
12.0,0.0,0.175824176,0.0,77.36263736,0.0,0.0,0.0,4.293785311,583,601,592,601,608,597,858,859,595
12.3,0.0,0.175824176,0.087912088,79.2967033,0.0,0.0,0.0,4.293785311,583,601,591,601,608,596,859,857,595
12.6,0.0,0.175824176,0.087912088,81.40659341,0.0,0.0,0.0,3.615819209,583,601,592,601,608,596,858,860,596
12.9,0.0,0.175824176,0.087912088,83.34065934,0.0,0.0,0.0,3.615819209,583,601,592,601,608,597,858,859,596
13.2,0.0,0.175824176,0.0,85.36263736,0.0,0.0,-0.00386211158203125,4.293785311,583,601,592,601,608,597,858,859,596
13.5,0.0,0.175824176,0.0,87.2967033,0.0,0.0,0.003310381357421875,4.971751412,583,601,592,601,609,597,864,859,595
13.8,0.0,0.175824176,0.087912088,89.49450549,0.0,0.0,0.0,3.615819209,583,601,592,601,609,596,858,858,596
14.1,0.0,0.175824176,0.087912088,91.34065934,0.0,0.0,0.003310381357421875,3.615819209,583,602,592,601,609,597,862,856,596
14.4,0.0,0.263736264,0.0,93.27472527,0.0,0.0,0.0,4.293785311,583,602,592,601,609,597,858,858,596
14.8,0.0,0.263736264,0.0,95.2967033,0.0,0.003310381357421875,0.003310381357421875,4.293785311,583,602,592,601,609,597,857,857,596
15.1,0.0,0.175824176,0.0,97.31868132,0.0,0.0,0.0,4.293785311,583,602,592,601,610,597,862,859,596
15.3,0.0,0.263736264,0.0,99.34065934,-0.003310381357421875,-0.00386211158203125,0.0,4.293785311,583,602,592,601,610,597,857,858,596
15.7,0.0,0.263736264,0.0,101.3626374,0.0,0.0,0.0,4.971751412,583,603,592,601,610,597,858,859,596
16.0,0.0,0.263736264,0.087912088,103.2967033,0.0,0.0,0.0,4.293785311,583,602,592,601,610,597,858,859,596
16.3,0.0,0.263736264,0.087912088,105.3186813,0.0,0.0,0.0,4.293785311,583,603,592,601,610,597,858,858,597
16.6,0.0,0.263736264,0.087912088,107.3406593,-0.003310381357421875,0.003310381357421875,0.0,4.293785311,583,603,592,602,611,597,858,857,596
16.9,0.0,0.175824176,0.0,109.2747253,0.0,-0.00386211158203125,0.003310381357421875,4.293785311,583,603,592,601,611,597,852,855,597
17.2,0.0,0.263736264,0.0,111.2967033,0.0,0.0,0.0,4.293785311,583,603,592,601,611,597,856,859,596
17.5,0.0,0.175824176,0.0,113.2307692,0.0,0.0,0.003310381357421875,4.293785311,583,603,592,602,611,597,859,858,596
17.8,0.0,0.263736264,0.0,115.3406593,0.0,0.0,0.0,4.971751412,584,603,592,601,611,597,858,858,597
18.1,0.0,0.263736264,0.0,117.2747253,0.0,0.0,-0.00386211158203125,4.293785311,583,603,593,602,612,597,858,859,596
18.4,0.0,0.263736264,0.0,119.2087912,0.0,-0.00386211158203125,0.0,4.971751412,584,603,592,602,612,597,857,859,597
18.7,0.0,0.263736264,0.087912088,121.2307692,0.0,0.0,0.003310381357421875,4.971751412,584,603,593,601,612,597,863,856,597
19.0,0.0,0.263736264,0.0,123.1648352,0.0,0.0,-0.00386211158203125,4.971751412,584,603,593,601,612,597,857,857,597
19.4,0.0,0.263736264,0.0,125.2747253,-0.003310381357421875,0.0,0.0,4.971751412,584,604,593,602,613,597,860,861,597
19.7,0.0,0.263736264,0.087912088,127.3846154,0.0,0.0,0.003310381357421875,4.971751412,584,604,593,602,613,598,858,857,596
20.0,0.0,0.263736264,0.0,129.2307692,0.0,0.0,-0.00386211158203125,4.971751412,584,604,593,602,613,597,858,859,597
20.3,0.0,0.263736264,0.0,131.1648352,0.0,-0.00386211158203125,0.003310381357421875,5.649717514,584,604,592,601,612,597,857,857,597
20.6,0.0,0.263736264,0.0,133.1868132,0.0,0.0,0.0,5.649717514,584,604,593,601,613,597,858,857,597
20.9,0.0,0.263736264,0.0,135.2967033,0.0,-0.00386211158203125,0.003310381357421875,4.971751412,584,604,593,602,613,597,857,860,597
21.2,0.087912088,0.263736264,0.087912088,137.2307692,-0.003310381357421875,0.003310381357421875,-0.00386211158203125,4.971751412,584,604,593,602,614,598,856,857,596
21.5,0.087912088,0.263736264,0.087912088,139.1648352,-0.003310381357421875,0.0,0.0,4.971751412,584,604,593,602,614,597,857,861,597
21.9,0.0,0.263736264,0.0,141.1868132,0.00386211158203125,0.0,0.0,4.971751412,584,604,593,602,614,598,857,858,597
22.2,0.087912088,0.263736264,0.087912088,143.1208791,0.0,0.0,-0.00386211158203125,4.971751412,584,604,593,602,614,598,857,857,596
22.5,0.087912088,0.263736264,0.0,145.1428571,-0.003310381357421875,0.0,-0.00386211158203125,5.649717514,584,605,593,602,614,598,857,859,597
22.8,0.087912088,0.263736264,0.0,147.1648352,0.0,0.0,0.003310381357421875,6.440677966,584,604,593,602,614,598,862,858,597
23.1,0.087912088,0.263736264,0.0,149.1868132,0.0,0.0,0.0,5.649717514,584,605,593,602,615,598,860,859,597
23.4,0.087912088,0.263736264,0.0,151.1208791,0.0,0.0,0.0,5.649717514,584,605,593,602,615,598,858,859,597
23.7,0.087912088,0.263736264,0.0,153.1428571,0.0,0.0,-0.00386211158203125,5.649717514,584,605,593,602,615,598,858,856,596
24.1,0.087912088,0.263736264,0.0,154.989011,0.0,0.0,0.0,6.440677966,584,605,593,602,615,598,858,858,597
24.4,0.175824176,0.263736264,0.0,157.0989011,0.00386211158203125,0.0,-0.00386211158203125,6.440677966,584,605,593,602,616,598,859,858,597
24.7,0.175824176,0.263736264,0.0,159.032967,-0.003310381357421875,0.0,0.003310381357421875,6.440677966,584,605,593,602,615,598,855,861,597
25.0,0.175824176,0.263736264,0.0,160.967033,-0.003310381357421875,0.0,-0.00386211158203125,5.649717514,584,605,593,602,615,598,859,857,597
25.3,0.175824176,0.263736264,0.0,163.0769231,-0.003310381357421875,0.0,0.0,6.440677966,584,605,594,603,616,598,860,861,596
25.6,0.175824176,0.263736264,0.0,165.010989,0.0,0.0,0.0,6.440677966,584,605,593,602,616,598,858,857,597
25.9,0.175824176,0.263736264,0.0,167.032967,-0.003310381357421875,0.0,-0.00386211158203125,7.118644068,584,605,593,602,616,598,858,859,597
26.2,0.175824176,0.263736264,0.087912088,169.0549451,-0.003310381357421875,0.0,0.003310381357421875,6.440677966,584,606,594,602,616,598,858,858,597
26.5,0.175824176,0.263736264,0.087912088,170.989011,0.0,0.0,0.0,6.440677966,584,606,593,602,617,598,857,857,597
26.8,0.175824176,0.263736264,0.0,173.010989,0.0,0.0,0.0,6.440677966,584,606,594,603,617,598,856,859,598
27.1,0.175824176,0.263736264,0.087912088,175.032967,0.0,0.0,-0.00386211158203125,5.649717514,584,606,594,602,617,598,856,859,598
27.4,0.175824176,0.263736264,0.0,176.967033,0.0,0.0,-0.00386211158203125,6.440677966,584,606,594,603,617,598,860,856,598
27.7,0.175824176,0.263736264,0.0,178.989011,0.0,0.0,0.0,6.440677966,584,606,594,603,618,598,858,859,598
28.0,0.175824176,0.263736264,0.0,181.010989,0.0,0.0,0.003310381357421875,6.440677966,585,606,593,602,618,598,858,859,598
28.3,0.175824176,0.263736264,0.0,183.032967,0.0,-0.00386211158203125,0.003310381357421875,6.440677966,585,606,594,603,618,599,858,853,597
28.7,0.175824176,0.263736264,0.0,184.967033,0.0,0.0,-0.00386211158203125,6.440677966,585,606,594,603,618,598,856,857,598
29.0,0.175824176,0.263736264,0.0,186.989011,0.0,0.0,0.0,6.440677966,584,606,594,603,618,599,861,861,598
29.3,0.175824176,0.263736264,0.087912088,189.010989,0.0,0.0,0.003310381357421875,7.796610169,585,606,594,603,619,599,859,858,598
29.6,0.175824176,0.263736264,0.0,190.9450549,0.0,0.0,0.0,7.118644068,584,607,594,603,619,599,858,858,598
29.9,0.175824176,0.263736264,0.0,192.8791209,0.0,0.0,-0.00386211158203125,7.796610169,585,607,594,603,619,599,858,857,598
30.2,0.175824176,0.263736264,0.0,194.9010989,0.0,0.0,0.0,7.796610169,585,607,594,603,619,599,856,862,598
30.5,0.175824176,0.263736264,0.0,196.9230769,0.0,0.0,-0.00386211158203125,7.118644068,585,607,594,603,620,599,860,859,598
30.8,0.175824176,0.263736264,0.0,198.9450549,-0.003310381357421875,0.0,0.0,7.118644068,585,607,594,603,620,599,858,859,598
31.1,0.175824176,0.263736264,0.0,200.8791209,0.0,0.0,0.0,8.474576271,585,607,594,603,620,599,857,857,599
31.4,0.175824176,0.263736264,0.0,202.8131868,0.0,0.0,0.003310381357421875,8.474576271,585,607,595,604,620,599,858,857,598
31.7,0.175824176,0.263736264,0.0,204.9230769,0.0,0.0,0.0,7.118644068,585,607,594,603,620,599,858,858,599
32.0,0.175824176,0.263736264,0.0,206.9450549,0.0,0.0,0.0,7.118644068,585,607,594,603,621,599,860,857,599
32.3,0.175824176,0.263736264,0.0,208.967033,0.0,0.0,0.0,7.118644068,585,607,594,603,621,599,857,859,599
32.6,0.175824176,0.263736264,-0.087912088,210.9010989,0.0,0.0,0.0,7.118644068,585,608,594,603,621,599,862,857,599
32.9,0.175824176,0.263736264,0.0,212.9230769,0.0,0.0,0.0,7.118644068,585,608,595,604,622,599,857,857,598
33.2,0.175824176,0.263736264,0.0,214.8571429,0.0,0.0,0.0,7.796610169,585,608,594,604,622,599,858,858,599
33.6,0.175824176,0.263736264,-0.087912088,216.967033,0.0,0.0,0.0,7.796610169,585,608,595,604,622,599,858,858,599
33.9,0.087912088,0.263736264,-0.087912088,218.9010989,0.0,0.0,0.0,7.796610169,585,608,595,604,622,599,859,856,599
34.2,0.175824176,0.263736264,-0.087912088,220.9230769,0.0,0.0,0.003310381357421875,7.118644068,586,609,595,604,623,600,856,856,599
34.5,0.175824176,0.263736264,-0.175824176,222.9450549,0.0,0.0,0.003310381357421875,7.118644068,586,609,595,604,623,600,858,856,598
34.8,0.175824176,0.263736264,-0.175824176,224.8791209,0.0,0.0,0.003310381357421875,7.796610169,585,608,595,603,623,600,858,858,599
35.1,0.175824176,0.263736264,-0.263736264,226.9010989,0.0,0.0,0.003310381357421875,7.796610169,586,609,595,604,623,600,858,858,599
35.4,0.175824176,0.263736264,-0.263736264,228.9230769,0.0,0.0,0.0,7.796610169,586,609,595,604,623,600,858,858,599
35.7,0.175824176,0.263736264,-0.351648352,230.8571429,0.0,0.0,0.0,7.118644068,594,616,603,611,630,607,609,638,606
36.0,0.175824176,0.263736264,-0.351648352,232.7912088,0.0,0.0,0.0,7.796610169,594,616,603,611,630,607,605,636,606
36.3,0.175824176,0.263736264,-0.351648352,234.8131868,0.0,0.0,0.0,8.474576271,594,616,603,611,630,608,605,636,606
36.6,0.175824176,0.263736264,-0.43956044,236.8351648,0.0,0.0,-0.00386211158203125,8.474576271,594,616,603,611,631,608,606,637,606
36.9,0.175824176,0.263736264,-0.43956044,238.7692308,0.0,0.0,0.003310381357421875,8.474576271,593,616,603,611,631,607,627,656,606
37.2,0.175824176,0.263736264,-0.43956044,240.8791209,0.0,0.0,0.0,8.474576271,586,610,595,604,625,600,858,859,599
37.5,0.175824176,0.263736264,-0.43956044,242.9010989,0.0,0.0,0.0,8.474576271,586,610,595,604,625,600,856,856,598
37.9,0.175824176,0.263736264,-0.43956044,244.9230769,0.0,0.0,0.0,7.796610169,586,610,595,604,625,600,860,856,599
38.1,0.175824176,0.263736264,-0.43956044,246.6813187,0.0,-0.00386211158203125,0.0,8.474576271,586,610,595,604,625,600,855,859,599
38.5,0.175824176,0.263736264,-0.43956044,248.7912088,0.0,0.0,0.0,9.265536723,586,610,595,604,626,600,858,859,599
38.8,0.175824176,0.263736264,-0.43956044,250.7252747,0.0,0.0,0.0,8.474576271,586,610,595,604,626,601,858,858,599
39.1,0.175824176,0.263736264,-0.527472527,252.8351648,0.0,0.0,0.003310381357421875,8.474576271,594,618,604,612,632,608,610,643,606
39.4,0.175824176,0.263736264,-0.527472527,254.7692308,0.0,0.0,0.0,9.265536723,596,619,604,612,634,609,620,652,607
39.7,0.175824176,0.263736264,-0.527472527,256.6153846,0.0,0.0,0.0,9.265536723,596,619,605,613,634,609,611,645,608
40.0,0.175824176,0.263736264,-0.615384615,258.7252747,0.0,0.0,0.003310381357421875,9.265536723,596,619,605,613,634,609,611,646,607
40.3,0.175824176,0.263736264,-0.615384615,260.7472527,0.0,0.0,0.0,8.474576271,596,619,604,613,635,610,612,647,607
40.6,0.175824176,0.263736264,-0.615384615,262.7692308,0.0,0.0,0.0,9.265536723,596,619,605,613,635,609,606,642,607
40.9,0.175824176,0.263736264,-0.615384615,264.7032967,0.0,0.0,0.0,9.943502825,596,620,605,613,634,609,607,643,607
41.2,0.175824176,0.263736264,-0.615384615,266.6373626,0.0,0.0,0.0,9.265536723,595,618,604,612,634,609,607,644,606
41.5,0.175824176,0.263736264,-0.615384615,268.6593407,0.0,0.0,0.0,9.265536723,594,618,604,612,635,608,608,645,606
41.8,0.175824176,0.263736264,-0.703296703,270.6813187,0.0,0.0,0.0,9.943502825,595,619,604,612,635,609,608,645,606
42.1,0.175824176,0.263736264,-0.703296703,272.5274725,0.0,0.0,0.0,9.943502825,595,619,604,612,635,608,608,645,605
42.4,0.175824176,0.263736264,-0.703296703,274.7252747,0.0,0.0,0.0,9.943502825,594,619,603,611,635,608,610,648,606
42.8,0.175824176,0.263736264,-0.703296703,276.7472527,0.0,0.0,0.0,8.474576271,594,619,603,611,635,608,611,649,606
43.1,0.175824176,0.263736264,-0.703296703,278.5934066,0.0,0.0,0.0,9.265536723,594,619,603,611,635,608,617,655,605
43.4,0.175824176,0.263736264,-0.703296703,280.6153846,0.0,0.0,0.0,9.943502825,594,618,603,611,635,607,618,656,605
43.7,0.175824176,0.263736264,-0.703296703,282.6373626,0.0,0.0,0.0,9.943502825,594,619,604,612,635,608,612,650,605
44.0,0.175824176,0.263736264,-0.703296703,284.6593407,0.0,0.0,0.0,9.943502825,594,619,603,612,636,608,605,645,606
44.3,0.175824176,0.263736264,-0.703296703,286.5934066,0.0,0.0,0.0,9.943502825,594,619,603,611,636,608,604,645,605
44.6,0.175824176,0.263736264,-0.703296703,288.6153846,0.0,0.0,0.0,10.62146893,594,619,603,612,636,608,602,644,605
44.9,0.175824176,0.263736264,-0.703296703,290.6373626,0.0,0.0,0.0,9.943502825,594,619,603,612,636,608,602,644,605
45.2,0.175824176,0.263736264,-0.703296703,292.6593407,0.0,0.0,0.0,9.943502825,594,620,604,611,636,608,601,644,604
45.5,0.175824176,0.263736264,-0.703296703,294.5054945,0.0,0.0,0.0,10.62146893,594,619,603,611,637,608,602,644,605
45.8,0.175824176,0.263736264,-0.703296703,296.5274725,0.0,0.0,0.0,11.29943503,593,618,602,610,636,607,600,644,604
46.1,0.175824176,0.263736264,-0.703296703,298.5494505,0.0,0.0,0.0,10.62146893,594,620,603,611,637,608,601,645,605
46.4,0.175824176,0.263736264,-0.879120879,297.6703297,0.0,0.0,0.003310381357421875,2.146892655,595,620,603,611,637,608,601,645,605
46.7,0.175824176,0.263736264,-1.054945055,295.6483516,0.0,0.0,0.003310381357421875,2.146892655,595,621,603,612,637,608,600,643,604
47.0,0.175824176,0.263736264,-1.054945055,293.7142857,0.0,0.0,0.003310381357421875,2.146892655,595,620,603,611,638,608,602,644,605
47.3,0.175824176,0.263736264,-1.142857143,291.6923077,0.0,0.0,0.0,2.146892655,595,621,603,611,637,608,603,645,605
47.6,0.175824176,0.175824176,-1.230769231,289.6703297,0.0,0.003310381357421875,0.003310381357421875,2.146892655,595,621,604,612,638,608,602,644,605
48.0,0.175824176,0.263736264,-1.318681319,287.7362637,0.0,0.0,0.0,2.146892655,595,621,604,612,637,608,601,643,605
48.3,0.175824176,0.263736264,-1.318681319,285.7142857,0.0,0.0,0.0,2.146892655,595,622,604,612,638,608,601,642,605
48.6,0.175824176,0.263736264,-1.318681319,283.6923077,0.0,0.0,0.003310381357421875,2.146892655,595,621,604,611,637,608,601,642,605
48.9,0.175824176,0.263736264,-1.318681319,281.7582418,0.0,0.0,0.0,1.468926554,595,621,604,611,638,608,601,642,605
49.2,0.175824176,0.263736264,-1.318681319,279.7362637,0.0,0.0,0.0,2.146892655,595,621,604,611,638,608,601,640,605
49.5,0.175824176,0.263736264,-1.318681319,277.8021978,0.0,0.0,0.0,2.146892655,595,621,604,611,638,609,601,640,605
49.8,0.175824176,0.263736264,-1.318681319,275.7802198,0.0,0.0,0.0,1.468926554,595,622,604,611,638,608,600,639,605
50.1,0.175824176,0.263736264,-1.318681319,273.6703297,0.00386211158203125,0.0,0.0,1.468926554,595,621,604,612,637,608,601,639,605
50.4,0.087912088,0.263736264,-1.318681319,271.7362637,-0.003310381357421875,0.0,0.0,1.468926554,595,622,604,611,638,608,601,638,605
50.7,0.087912088,0.263736264,-1.318681319,269.8021978,0.0,0.0,0.0,1.468926554,595,622,604,611,638,608,602,637,605
51.1,0.087912088,0.263736264,-1.318681319,267.7802198,0.0,0.0,0.0,1.468926554,595,622,604,612,638,608,602,637,605
51.3,0.087912088,0.263736264,-1.318681319,265.7582418,0.0,0.0,0.0,1.468926554,596,622,604,612,637,608,601,635,605
51.6,0.087912088,0.263736264,-1.318681319,263.7362637,0.0,0.0,0.0,1.468926554,596,622,605,611,638,608,601,635,605
51.9,0.087912088,0.263736264,-1.318681319,261.8021978,0.0,0.0,0.0,1.468926554,596,622,604,612,638,608,603,635,605
52.3,0.087912088,0.263736264,-1.318681319,259.7802198,-0.003310381357421875,0.0,0.0,1.468926554,596,622,605,612,638,608,601,633,605
52.6,0.087912088,0.263736264,-1.318681319,257.8461538,0.0,0.0,0.0,1.468926554,595,622,605,612,638,608,601,632,605
52.9,0.087912088,0.263736264,-1.318681319,255.7362637,0.0,0.0,0.0,1.468926554,596,622,605,611,637,608,600,630,605
53.2,0.087912088,0.263736264,-1.230769231,253.8021978,0.00386211158203125,0.0,0.0,1.468926554,596,622,604,612,637,608,601,631,605
53.5,0.087912088,0.263736264,-1.318681319,251.8681319,0.0,0.0,0.0,1.468926554,596,622,605,612,638,608,601,630,605
53.8,0.087912088,0.263736264,-1.230769231,249.8461538,0.00386211158203125,0.0,0.0,1.468926554,596,622,604,612,638,608,602,630,605
54.1,0.0,0.263736264,-1.318681319,247.7362637,0.00386211158203125,0.0,0.0,1.468926554,596,622,605,612,638,608,602,629,605
54.4,0.087912088,0.263736264,-1.230769231,245.8901099,0.0,0.0,0.0,1.468926554,596,622,605,612,637,608,601,628,604
54.7,0.087912088,0.263736264,-1.318681319,243.7802198,-0.003310381357421875,0.0,0.003310381357421875,1.468926554,596,622,605,612,637,608,601,628,605
55.0,0.087912088,0.175824176,-1.230769231,241.8461538,0.0,0.0,0.0,1.468926554,596,622,605,611,638,608,601,627,604
55.3,0.087912088,0.263736264,-1.318681319,239.8241758,0.0,0.0,0.0,0.790960452,595,622,604,611,637,608,625,648,604
55.6,0.087912088,0.263736264,-1.230769231,237.8901099,-0.003310381357421875,0.0,0.0,1.468926554,587,615,597,604,631,601,858,858,597
55.9,0.087912088,0.263736264,-1.230769231,235.7802198,0.0,0.0,0.0,1.468926554,588,616,597,604,631,600,854,856,596
56.2,0.087912088,0.263736264,-1.230769231,233.8461538,0.0,0.0,0.0,1.468926554,587,615,597,604,631,600,857,858,597
56.5,0.087912088,0.263736264,-1.230769231,231.8241758,0.0,0.0,0.003310381357421875,1.468926554,587,615,597,604,631,601,858,858,597
56.8,0.0,0.263736264,-1.230769231,229.8901099,0.00386211158203125,0.0,0.0,1.468926554,587,615,597,604,630,600,857,859,597
57.2,0.0,0.263736264,-1.230769231,227.956044,0.0,0.0,0.003310381357421875,1.468926554,588,615,597,604,631,600,857,857,597
57.5,0.087912088,0.263736264,-1.230769231,225.8461538,0.0,0.0,0.0,1.468926554,588,615,597,603,630,600,858,856,596
57.8,0.087912088,0.263736264,-1.230769231,223.8241758,0.0,0.0,0.003310381357421875,1.468926554,587,615,597,603,631,601,857,857,597
58.1,0.087912088,0.263736264,-1.230769231,221.8901099,0.0,0.0,-0.00386211158203125,1.468926554,587,615,597,603,630,600,858,859,597
58.4,0.087912088,0.263736264,-1.230769231,219.8681319,0.0,0.0,0.003310381357421875,1.468926554,588,615,597,604,630,600,858,858,597
58.7,0.087912088,0.263736264,-1.230769231,217.9340659,0.0,0.0,0.003310381357421875,1.468926554,587,615,597,604,630,600,857,856,597
59.0,0.0,0.263736264,-1.230769231,215.8241758,0.0,0.0,0.0,1.468926554,587,615,597,603,629,599,853,856,596
59.3,0.087912088,0.263736264,-1.230769231,213.8901099,0.0,0.0,0.0,0.790960452,587,615,597,603,630,600,858,863,597
59.6,0.087912088,0.263736264,-1.230769231,211.8681319,0.00386211158203125,0.0,0.0,1.468926554,588,615,597,603,630,600,856,858,597
59.9,0.087912088,0.263736264,-1.230769231,209.9340659,0.0,0.0,0.003310381357421875,1.468926554,587,615,597,603,629,600,858,859,596
60.2,0.087912088,0.263736264,-1.230769231,207.9120879,0.0,0.0,0.0,0.790960452,588,615,597,603,629,600,858,858,596
60.5,0.087912088,0.263736264,-1.230769231,205.978022,0.00386211158203125,0.0,0.0,1.468926554,588,615,597,603,628,599,857,860,596
60.9,0.087912088,0.263736264,-1.230769231,203.956044,0.0,0.0,0.0,1.468926554,587,615,597,603,629,600,860,857,597
61.2,0.087912088,0.263736264,-1.230769231,201.9340659,-0.003310381357421875,0.0,0.0,0.790960452,587,615,597,603,629,600,857,859,596
61.4,0.087912088,0.263736264,-1.230769231,199.9120879,0.0,0.0,0.0,1.468926554,587,615,597,603,628,600,858,859,596
61.8,0.0,0.263736264,-1.230769231,197.978022,0.0,0.0,0.0,1.468926554,587,615,597,603,628,600,858,858,596
62.1,0.087912088,0.263736264,-1.230769231,195.956044,0.0,0.0,0.0,1.468926554,588,615,597,603,628,599,856,857,596
62.4,0.087912088,0.263736264,-1.230769231,193.9340659,0.0,0.0,0.0,1.468926554,587,615,597,603,628,600,859,860,596
62.7,0.087912088,0.263736264,-1.230769231,191.9120879,0.0,0.0,-0.00386211158203125,1.468926554,587,615,597,603,627,599,858,858,597
63.0,0.087912088,0.263736264,-1.230769231,189.978022,0.0,0.0,0.0,1.468926554,587,615,597,603,627,600,858,863,596
63.3,0.087912088,0.263736264,-1.230769231,187.956044,0.0,0.0,0.0,1.468926554,587,615,597,603,627,600,857,857,596
63.6,0.087912088,0.263736264,-1.230769231,185.9340659,0.0,0.0,0.0,1.468926554,588,616,597,603,625,599,857,857,596
63.9,0.087912088,0.263736264,-1.230769231,183.9120879,0.0,0.0,0.0,0.790960452,588,615,597,602,625,599,857,857,596
64.2,0.087912088,0.263736264,-1.230769231,181.978022,0.0,0.0,0.0,1.468926554,587,615,597,603,626,599,856,854,596
64.6,0.0,0.263736264,-1.230769231,179.956044,0.00386211158203125,0.0,-0.00386211158203125,1.468926554,587,615,596,603,625,599,856,860,596
64.8,0.087912088,0.263736264,-1.230769231,177.9340659,0.0,0.0,0.0,0.790960452,587,615,597,603,624,599,858,858,596
