2024-07-19 10:36:48.015063,-0.0,0.0,4.483516483516439,-0.0
2024-07-19 10:36:53.670388,-0.0,0.0,53.09890109890108,-0.0879120879120876
2024-07-19 10:36:59.675349,-0.0,0.0,101.36263736263732,-0.0879120879120876
2024-07-19 10:37:06.223643,-0.0,-0.08791208791211602,152.08791208791206,-0.1758241758241752
2024-07-19 10:37:13.283782,-0.0,-0.08791208791211602,201.1428571428571,-0.9670329670329636
2024-07-19 10:37:24.304389,-0.0,0.0,251.0769230769231,-1.6703296703296644
2024-07-19 10:38:16.486081,4.835164835164818,0.0,0.0,-0.0
2024-07-19 10:38:21.900452,50.90109890109892,-0.08791208791211602,0.08791208791205918,-0.0
2024-07-19 10:38:27.905745,102.50549450549448,-0.08791208791211602,0.0,-0.0879120879120876
2024-07-19 10:38:33.543141,150.85714285714283,-0.08791208791211602,0.0,-0.0879120879120876
2024-07-19 10:38:40.555258,203.69230769230768,0.0,0.08791208791205918,-0.6153846153846132
2024-07-19 10:38:47.168238,251.42857142857144,0.0,0.08791208791205918,-1.2307692307692264
2024-07-19 10:40:18.448463,-0.0,4.835164835164846,0.0,-0.0
2024-07-19 10:40:23.911569,-0.0,51.164835164835154,0.0,-0.0
2024-07-19 10:40:29.948260,-0.0,103.38461538461542,0.0,-0.1758241758241752
2024-07-19 10:40:36.273550,-0.0,152.08791208791206,0.0,-0.439560439560438
2024-07-19 10:40:42.230790,-0.0,200.4395604395604,0.0,-0.879120879120876
2024-07-19 10:40:49.099365,-0.0,250.90109890109886,0.08791208791205918,-1.758241758241752
