2024-12-04 23:36:49.846289,198.53414916992188,181.6033935546875,182.20285034179688,230.8837432861328,187.11257934570312,118.44339752197266,226.7222900390625,191.75933837890625,63.962650299072266,218.36012268066406,199.2791290283203,12.635636329650879,210.06912231445312,205.37083435058594,-40.259925842285156
2024-12-04 23:36:49.846289,198.53515625,181.61038208007812,182.22451782226562,230.86199951171875,187.0935516357422,118.40066528320312,226.74237060546875,191.7281036376953,63.9437141418457,218.3585205078125,199.27926635742188,12.634553909301758,210.00753784179688,205.4029541015625,-40.216068267822266
2024-12-04 23:36:49.846289,198.51136779785156,181.6686248779297,182.25770568847656,230.88693237304688,187.11610412597656,118.42398834228516,226.71665954589844,191.74786376953125,63.977561950683594,218.30355834960938,199.3834686279297,12.685002326965332,210.00753784179688,205.4029541015625,-40.216068267822266
2024-12-04 23:36:49.846289,198.51136779785156,181.6686248779297,182.25770568847656,230.83639526367188,187.12489318847656,118.42662811279297,226.7742919921875,191.6913604736328,63.92104721069336,218.3188934326172,199.33851623535156,12.688546180725098,210.056884765625,205.3606719970703,-40.2608642578125
2024-12-04 23:36:49.846289,198.5103759765625,181.66162109375,182.2360382080078,230.85316467285156,187.15838623046875,118.3905029296875,226.71665954589844,191.74786376953125,63.977561950683594,218.3658447265625,199.29843139648438,12.631450653076172,209.9966583251953,205.40333557128906,-40.2368278503418
2024-12-04 23:36:49.862513,198.51136779785156,181.6686248779297,182.25770568847656,230.8733673095703,187.10272216796875,118.4493637084961,226.7367401123047,191.7166290283203,63.95862579345703,218.34112548828125,199.3259735107422,12.633502960205078,210.00753784179688,205.4029541015625,-40.216068267822266
2024-12-04 23:36:49.873799,198.51136779785156,181.6686248779297,182.25770568847656,230.86317443847656,187.16688537597656,118.41886901855469,226.7367401123047,191.7166290283203,63.95862579345703,218.28323364257812,199.3486785888672,12.669171333312988,210.04486083984375,205.3953399658203,-40.244842529296875
2024-12-04 23:36:49.873799,198.51315307617188,181.67886352539062,182.22840881347656,230.88693237304688,187.11610412597656,118.42398834228516,226.7367401123047,191.7166290283203,63.95862579345703,218.28927612304688,199.3447265625,12.69487190246582,210.00753784179688,205.4029541015625,-40.216068267822266
2024-12-04 23:36:49.888000,198.5186004638672,181.6503448486328,182.18637084960938,230.866943359375,187.1748046875,118.43292999267578,226.69400024414062,191.7621612548828,63.971370697021484,218.3188934326172,199.33851623535156,12.688546180725098,209.9966583251953,205.40333557128906,-40.2368278503418
2024-12-04 23:36:49.907291,198.51136779785156,181.6686248779297,182.25770568847656,230.8938751220703,187.12754821777344,118.41864776611328,226.7222900390625,191.75933837890625,63.962650299072266,218.3225555419922,199.3366241455078,12.687139511108398,210.0092010498047,205.4136199951172,-40.235595703125
2024-12-04 23:36:49.918599,198.52340698242188,181.6763458251953,182.26536560058594,230.86911010742188,187.15838623046875,118.44380187988281,226.7222900390625,191.75933837890625,63.962650299072266,218.352783203125,199.2599639892578,12.638738632202148,210.0679168701172,205.360595703125,-40.240455627441406
2024-12-04 23:36:49.928822,198.54913330078125,181.62855529785156,182.20326232910156,230.88693237304688,187.11610412597656,118.42398834228516,226.74237060546875,191.7281036376953,63.9437141418457,218.31317138671875,199.31922912597656,12.692731857299805,210.06912231445312,205.37083435058594,-40.259925842285156
2024-12-04 23:36:49.936188,198.49105834960938,181.751953125,182.26768493652344,230.8995819091797,187.12744140625,118.43978881835938,226.75930786132812,191.710205078125,63.92719268798828,218.3585205078125,199.27926635742188,12.634553909301758,210.06912231445312,205.37083435058594,-40.259925842285156
2024-12-04 23:36:49.951812,198.52340698242188,181.6763458251953,182.26536560058594,230.92230224609375,187.1031951904297,118.41706085205078,226.7388153076172,191.70773315429688,63.94879150390625,218.3188934326172,199.33851623535156,12.688546180725098,210.1285400390625,205.35861206054688,-40.25238800048828
2024-12-04 23:36:49.951812,198.5548095703125,181.6003875732422,182.1620635986328,230.861328125,187.14744567871094,118.449951171875,226.74237060546875,191.7281036376953,63.9437141418457,218.3209991455078,199.3433380126953,12.66463565826416,210.06912231445312,205.37083435058594,-40.259925842285156
2024-12-04 23:36:49.973965,198.53102111816406,181.65863037109375,182.1952667236328,230.87399291992188,187.15878295898438,118.46575164794922,226.7222900390625,191.75933837890625,63.962650299072266,218.29794311523438,199.39341735839844,12.722480773925781,210.1285400390625,205.35861206054688,-40.25238800048828
2024-12-04 23:36:49.984966,198.5186004638672,181.6503448486328,182.18637084960938,230.88693237304688,187.11610412597656,118.42398834228516,226.7222900390625,191.75933837890625,63.962650299072266,218.352783203125,199.2599639892578,12.638738632202148,210.07310485839844,205.3643341064453,-40.23885726928711
2024-12-04 23:36:49.996350,198.51136779785156,181.6686248779297,182.25770568847656,230.88784790039062,187.1169891357422,118.42312622070312,226.7637176513672,191.7296905517578,63.921295166015625,218.32827758789062,199.35592651367188,12.682952880859375,210.06912231445312,205.37083435058594,-40.259925842285156
2024-12-04 23:36:50.002745,198.5548095703125,181.6003875732422,182.1620635986328,230.8992919921875,187.17465209960938,118.45516967773438,226.73318481445312,191.69625854492188,63.96370315551758,218.3585205078125,199.27926635742188,12.634553909301758,210.019775390625,205.41311645507812,-40.21512985229492
2024-12-04 23:36:50.018370,198.5186004638672,181.6503448486328,182.18637084960938,230.90126037597656,187.1175079345703,118.43896484375,226.71665954589844,191.74786376953125,63.977561950683594,218.32827758789062,199.35592651367188,12.682952880859375,210.019775390625,205.41311645507812,-40.21512985229492
