529.0,503.0,481.0
529.0,504.0,481.0
529.0,503.0,481.0
529.0,504.0,481.0
529.0,504.0,481.0
529.0,504.0,481.0
529.0,504.0,481.0
529.0,504.0,481.0
529.0,504.0,481.0
529.0,503.0,481.0
529.0,504.0,481.0
529.0,503.0,481.0
529.0,503.0,482.0
529.0,503.0,481.0
529.0,504.0,481.0
529.0,503.0,481.0
529.0,503.0,481.0
529.0,503.0,481.0
529.0,503.0,481.0
529.0,504.0,481.0
529.0,504.0,481.0
529.0,504.0,481.0
529.0,503.0,481.0
529.0,503.0,481.0
529.0,504.0,481.0
529.0,502.0,481.0
529.0,502.0,481.0
531.0,503.0,482.0
531.0,503.0,482.0
531.0,503.0,482.0
531.0,503.0,482.0
527.0,501.0,481.0
527.0,499.0,479.0
526.0,498.0,478.0
524.0,507.0,478.0
525.0,512.0,478.0
513.0,506.0,465.0
509.0,511.0,463.0
511.0,516.0,467.0
512.0,519.0,472.0
512.0,521.0,476.0
515.0,524.0,480.0
517.0,526.0,487.0
519.0,532.0,499.0
552.0,566.0,537.0
554.0,551.0,539.0
556.0,547.0,529.0
556.0,550.0,531.0
557.0,556.0,541.0
555.0,557.0,542.0
553.0,552.0,534.0
544.0,548.0,520.0
552.0,562.0,528.0
561.0,579.0,545.0
547.0,580.0,548.0
579.0,600.0,582.0
594.0,608.0,571.0
620.0,627.0,549.0
649.0,621.0,534.0
633.0,605.0,542.0
606.0,593.0,550.0
581.0,573.0,543.0
565.0,556.0,533.0
563.0,553.0,530.0
546.0,535.0,515.0
559.0,547.0,526.0
560.0,545.0,523.0
560.0,544.0,522.0
559.0,541.0,520.0
559.0,541.0,521.0
559.0,544.0,525.0
558.0,547.0,529.0
561.0,556.0,538.0
560.0,555.0,539.0
560.0,554.0,538.0
550.0,544.0,527.0
552.0,545.0,526.0
556.0,549.0,526.0
563.0,554.0,527.0
562.0,550.0,516.0
574.0,564.0,530.0
582.0,578.0,544.0
585.0,588.0,559.0
589.0,596.0,569.0
591.0,600.0,573.0
590.0,600.0,575.0
590.0,601.0,576.0
590.0,603.0,578.0
585.0,598.0,577.0
578.0,592.0,580.0
574.0,590.0,585.0
573.0,590.0,585.0
574.0,591.0,586.0
574.0,592.0,585.0
563.0,581.0,568.0
568.0,583.0,564.0
565.0,582.0,565.0
570.0,588.0,570.0
574.0,592.0,575.0
568.0,586.0,567.0
582.0,601.0,580.0
586.0,603.0,579.0
590.0,602.0,575.0
597.0,607.0,572.0
600.0,604.0,567.0
601.0,607.0,568.0
601.0,605.0,566.0
602.0,606.0,566.0
603.0,607.0,568.0
604.0,609.0,568.0
