2024-10-07 23:27:34.549110,625.0,633.0,641.0,643.0,643.0,639.0,980.0,981.0,638.0
2024-10-07 23:27:34.598913,625.0,634.0,641.0,644.0,644.0,639.0,981.0,981.0,639.0
2024-10-07 23:27:34.651965,626.0,634.0,642.0,645.0,645.0,639.0,981.0,982.0,639.0
2024-10-07 23:27:34.704970,626.0,633.0,642.0,646.0,645.0,638.0,980.0,981.0,639.0
2024-10-07 23:27:34.758489,626.0,633.0,642.0,646.0,645.0,637.0,980.0,980.0,639.0
2024-10-07 23:27:34.808499,627.0,633.0,643.0,646.0,646.0,638.0,980.0,981.0,640.0
2024-10-07 23:27:34.861129,627.0,631.0,642.0,646.0,645.0,636.0,980.0,980.0,637.0
2024-10-07 23:27:34.914197,629.0,633.0,644.0,649.0,647.0,638.0,983.0,984.0,639.0
2024-10-07 23:27:34.967238,626.0,630.0,640.0,645.0,644.0,634.0,980.0,980.0,636.0
2024-10-07 23:27:35.017287,625.0,630.0,640.0,645.0,643.0,634.0,979.0,979.0,635.0
2024-10-07 23:27:35.070276,624.0,628.0,638.0,643.0,642.0,632.0,977.0,977.0,634.0
2024-10-07 23:27:35.123230,624.0,629.0,639.0,644.0,642.0,633.0,979.0,979.0,635.0
2024-10-07 23:27:35.175283,623.0,628.0,638.0,643.0,642.0,633.0,976.0,976.0,634.0
2024-10-07 23:27:35.225867,624.0,630.0,640.0,644.0,643.0,633.0,977.0,977.0,635.0
2024-10-07 23:27:35.278622,624.0,629.0,638.0,642.0,641.0,634.0,972.0,972.0,634.0
2024-10-07 23:27:35.331682,610.0,619.0,624.0,630.0,625.0,620.0,955.0,955.0,622.0
2024-10-07 23:27:35.384810,619.0,626.0,632.0,638.0,633.0,628.0,965.0,965.0,630.0
2024-10-07 23:27:35.435208,618.0,626.0,632.0,638.0,634.0,628.0,965.0,966.0,630.0
2024-10-07 23:27:35.487723,618.0,626.0,632.0,637.0,632.0,627.0,963.0,964.0,629.0
2024-10-07 23:27:35.540585,621.0,629.0,635.0,641.0,637.0,631.0,969.0,970.0,633.0
2024-10-07 23:27:35.592928,621.0,630.0,636.0,641.0,637.0,632.0,970.0,972.0,633.0
2024-10-07 23:27:35.643817,621.0,629.0,635.0,640.0,636.0,632.0,971.0,971.0,632.0
2024-10-07 23:27:35.697157,620.0,629.0,634.0,639.0,636.0,631.0,971.0,971.0,631.0
2024-10-07 23:27:35.749026,619.0,628.0,634.0,638.0,635.0,630.0,970.0,970.0,630.0
2024-10-07 23:27:35.802620,615.0,624.0,629.0,634.0,632.0,628.0,964.0,965.0,629.0
2024-10-07 23:27:35.853303,608.0,617.0,622.0,626.0,626.0,622.0,949.0,950.0,619.0
2024-10-07 23:27:35.905341,618.0,627.0,632.0,635.0,634.0,630.0,957.0,958.0,628.0
2024-10-07 23:27:35.958214,614.0,623.0,629.0,632.0,630.0,628.0,958.0,958.0,626.0
2024-10-07 23:27:36.011310,614.0,623.0,629.0,631.0,631.0,628.0,957.0,958.0,626.0
2024-10-07 23:27:36.061544,615.0,624.0,630.0,633.0,633.0,630.0,961.0,962.0,628.0
2024-10-07 23:27:36.113637,617.0,626.0,632.0,635.0,635.0,630.0,963.0,963.0,630.0
2024-10-07 23:27:36.166948,622.0,632.0,638.0,641.0,641.0,636.0,969.0,969.0,635.0
2024-10-07 23:27:36.220368,621.0,632.0,638.0,640.0,640.0,636.0,969.0,969.0,634.0
2024-10-07 23:27:36.270808,622.0,634.0,639.0,641.0,641.0,638.0,972.0,973.0,636.0
2024-10-07 23:27:36.323340,624.0,637.0,641.0,644.0,644.0,640.0,975.0,975.0,638.0
2024-10-07 23:27:36.376874,618.0,630.0,634.0,637.0,637.0,634.0,965.0,965.0,632.0
2024-10-07 23:27:36.429289,619.0,631.0,636.0,637.0,639.0,635.0,969.0,970.0,633.0
2024-10-07 23:27:36.478834,620.0,634.0,638.0,638.0,640.0,638.0,973.0,974.0,635.0
2024-10-07 23:27:36.532186,620.0,637.0,639.0,639.0,642.0,639.0,976.0,976.0,636.0
2024-10-07 23:27:36.585279,619.0,636.0,639.0,638.0,641.0,638.0,982.0,982.0,635.0
2024-10-07 23:27:36.638007,618.0,636.0,638.0,637.0,641.0,639.0,981.0,982.0,635.0
2024-10-07 23:27:36.689172,619.0,636.0,639.0,639.0,641.0,639.0,983.0,983.0,636.0
2024-10-07 23:27:36.740815,617.0,634.0,636.0,637.0,639.0,638.0,978.0,980.0,634.0
2024-10-07 23:27:36.793861,619.0,637.0,639.0,638.0,642.0,640.0,983.0,983.0,636.0
2024-10-07 23:27:36.847033,619.0,639.0,640.0,639.0,642.0,641.0,984.0,984.0,637.0
2024-10-07 23:27:36.897913,620.0,640.0,641.0,640.0,644.0,642.0,986.0,986.0,638.0
2024-10-07 23:27:36.949422,618.0,639.0,639.0,638.0,643.0,641.0,985.0,984.0,637.0
2024-10-07 23:27:37.002827,620.0,640.0,641.0,640.0,643.0,642.0,986.0,986.0,638.0
2024-10-07 23:27:37.055990,621.0,639.0,641.0,641.0,643.0,642.0,986.0,986.0,638.0
2024-10-07 23:27:37.105292,623.0,637.0,641.0,642.0,644.0,641.0,986.0,987.0,638.0
2024-10-07 23:27:37.158973,624.0,636.0,641.0,642.0,643.0,641.0,986.0,987.0,638.0
2024-10-07 23:27:37.211671,624.0,636.0,640.0,642.0,642.0,641.0,986.0,986.0,638.0
2024-10-07 23:27:37.264793,625.0,636.0,640.0,641.0,642.0,641.0,986.0,987.0,638.0
2024-10-07 23:27:37.315278,625.0,636.0,640.0,640.0,642.0,642.0,985.0,986.0,638.0
2024-10-07 23:27:37.367210,625.0,636.0,640.0,640.0,643.0,642.0,986.0,987.0,638.0
2024-10-07 23:27:37.420513,625.0,636.0,640.0,641.0,643.0,642.0,986.0,987.0,638.0
2024-10-07 23:27:37.473669,625.0,635.0,641.0,642.0,643.0,640.0,985.0,987.0,638.0
2024-10-07 23:27:37.524190,626.0,636.0,642.0,642.0,644.0,641.0,986.0,987.0,638.0
2024-10-07 23:27:37.577309,625.0,637.0,643.0,641.0,644.0,641.0,986.0,987.0,638.0
2024-10-07 23:27:37.628716,625.0,637.0,644.0,641.0,644.0,642.0,986.0,987.0,638.0
2024-10-07 23:27:37.682574,624.0,638.0,645.0,640.0,643.0,642.0,986.0,987.0,638.0
2024-10-07 23:27:37.733393,624.0,639.0,646.0,641.0,643.0,642.0,987.0,987.0,638.0
2024-10-07 23:27:37.785357,623.0,640.0,648.0,642.0,643.0,642.0,987.0,987.0,638.0
2024-10-07 23:27:37.838782,623.0,639.0,650.0,642.0,643.0,641.0,986.0,987.0,638.0
2024-10-07 23:27:37.890881,623.0,638.0,652.0,642.0,643.0,641.0,987.0,986.0,638.0
2024-10-07 23:27:37.941412,622.0,638.0,654.0,641.0,643.0,642.0,987.0,987.0,639.0
2024-10-07 23:27:37.995527,621.0,637.0,655.0,641.0,643.0,643.0,986.0,987.0,638.0
2024-10-07 23:27:38.047284,619.0,636.0,654.0,641.0,642.0,643.0,987.0,987.0,638.0
2024-10-07 23:27:38.100116,618.0,635.0,655.0,641.0,642.0,644.0,987.0,987.0,639.0
2024-10-07 23:27:38.150723,617.0,634.0,655.0,641.0,641.0,644.0,987.0,987.0,638.0
2024-10-07 23:27:38.202044,615.0,633.0,655.0,641.0,642.0,644.0,986.0,987.0,639.0
2024-10-07 23:27:38.256982,615.0,632.0,655.0,640.0,641.0,644.0,986.0,986.0,638.0
2024-10-07 23:27:38.309576,614.0,632.0,654.0,640.0,641.0,645.0,985.0,987.0,638.0
2024-10-07 23:27:38.359632,613.0,631.0,654.0,640.0,641.0,645.0,985.0,986.0,639.0
2024-10-07 23:27:38.409495,612.0,630.0,653.0,640.0,641.0,646.0,986.0,987.0,639.0
2024-10-07 23:27:38.465138,612.0,630.0,653.0,640.0,640.0,646.0,986.0,988.0,639.0
2024-10-07 23:27:38.518427,611.0,630.0,653.0,640.0,640.0,646.0,986.0,987.0,639.0
2024-10-07 23:27:38.568667,611.0,630.0,653.0,640.0,640.0,647.0,986.0,987.0,639.0
2024-10-07 23:27:38.620694,611.0,631.0,655.0,641.0,642.0,648.0,987.0,987.0,640.0
2024-10-07 23:27:38.673890,606.0,626.0,649.0,636.0,637.0,643.0,979.0,979.0,635.0
2024-10-07 23:27:38.726301,606.0,624.0,648.0,636.0,636.0,642.0,976.0,977.0,635.0
2024-10-07 23:27:38.777341,607.0,626.0,650.0,637.0,638.0,645.0,978.0,978.0,637.0
2024-10-07 23:27:38.830067,607.0,626.0,650.0,637.0,637.0,644.0,979.0,978.0,637.0
2024-10-07 23:27:38.882688,604.0,623.0,647.0,635.0,635.0,641.0,973.0,973.0,634.0
2024-10-07 23:27:38.936260,603.0,622.0,646.0,633.0,633.0,640.0,971.0,972.0,633.0
2024-10-07 23:27:38.985152,603.0,621.0,646.0,634.0,633.0,640.0,973.0,974.0,633.0
2024-10-07 23:27:39.038828,603.0,621.0,646.0,634.0,634.0,640.0,972.0,975.0,633.0
2024-10-07 23:27:39.091603,603.0,620.0,646.0,634.0,633.0,640.0,972.0,973.0,633.0
2024-10-07 23:27:39.143961,604.0,621.0,646.0,634.0,634.0,640.0,972.0,972.0,633.0
2024-10-07 23:27:39.195180,604.0,621.0,646.0,635.0,634.0,641.0,973.0,973.0,634.0
2024-10-07 23:27:39.247155,604.0,621.0,646.0,635.0,634.0,641.0,974.0,974.0,634.0
2024-10-07 23:27:39.300353,604.0,621.0,646.0,635.0,635.0,641.0,973.0,974.0,634.0
2024-10-07 23:27:39.352901,604.0,621.0,646.0,635.0,634.0,641.0,974.0,974.0,634.0
2024-10-07 23:27:39.402969,605.0,622.0,647.0,635.0,635.0,642.0,974.0,976.0,635.0
2024-10-07 23:27:39.456736,605.0,622.0,647.0,636.0,635.0,642.0,974.0,975.0,635.0
2024-10-07 23:27:39.509657,605.0,621.0,647.0,635.0,635.0,642.0,975.0,975.0,635.0
2024-10-07 23:27:39.562667,604.0,621.0,647.0,636.0,635.0,642.0,975.0,975.0,635.0
2024-10-07 23:27:39.613021,605.0,620.0,647.0,636.0,635.0,642.0,974.0,974.0,634.0
2024-10-07 23:27:39.665448,604.0,620.0,647.0,635.0,635.0,641.0,974.0,974.0,634.0
2024-10-07 23:27:39.718412,606.0,621.0,647.0,636.0,635.0,643.0,975.0,976.0,635.0
2024-10-07 23:27:39.771324,605.0,621.0,648.0,636.0,636.0,642.0,974.0,974.0,635.0
2024-10-07 23:27:39.821000,607.0,623.0,649.0,636.0,637.0,643.0,977.0,976.0,636.0
2024-10-07 23:27:39.874509,608.0,626.0,650.0,636.0,639.0,642.0,976.0,976.0,635.0
2024-10-07 23:27:39.927460,612.0,627.0,646.0,634.0,636.0,639.0,969.0,971.0,632.0
2024-10-07 23:27:39.979741,616.0,631.0,643.0,635.0,636.0,639.0,971.0,973.0,633.0
2024-10-07 23:27:40.029692,619.0,631.0,641.0,637.0,636.0,639.0,973.0,972.0,633.0
2024-10-07 23:27:40.082616,621.0,632.0,639.0,637.0,636.0,638.0,973.0,974.0,633.0
2024-10-07 23:27:40.135841,621.0,634.0,638.0,638.0,637.0,638.0,974.0,974.0,633.0
2024-10-07 23:27:40.189668,623.0,636.0,638.0,639.0,638.0,637.0,974.0,974.0,634.0
2024-10-07 23:27:40.239586,624.0,637.0,637.0,639.0,638.0,637.0,974.0,974.0,634.0
2024-10-07 23:27:40.292086,625.0,639.0,637.0,640.0,639.0,637.0,974.0,974.0,634.0
2024-10-07 23:27:40.346163,626.0,639.0,636.0,641.0,640.0,636.0,974.0,974.0,633.0
2024-10-07 23:27:40.398466,627.0,639.0,636.0,641.0,641.0,637.0,975.0,974.0,633.0
2024-10-07 23:27:40.448755,629.0,639.0,634.0,641.0,641.0,637.0,975.0,975.0,633.0
2024-10-07 23:27:40.500647,628.0,638.0,633.0,642.0,640.0,637.0,974.0,975.0,634.0
2024-10-07 23:27:40.547397,627.0,637.0,633.0,641.0,639.0,637.0,975.0,974.0,633.0
