2024-10-14 23:31:52.803586,501.0
2024-10-14 23:31:52.897941,501.0
2024-10-14 23:31:53.007512,501.0
2024-10-14 23:31:53.101931,501.0
2024-10-14 23:31:53.196576,501.0
2024-10-14 23:31:53.306447,501.0
2024-10-14 23:31:53.400724,501.0
2024-10-14 23:31:53.510587,501.0
2024-10-14 23:31:53.604643,501.0
2024-10-14 23:31:53.714594,501.0
2024-10-14 23:31:53.808915,501.0
2024-10-14 23:31:53.917440,501.0
2024-10-14 23:31:54.019977,501.0
2024-10-14 23:31:54.114166,501.0
2024-10-14 23:31:54.208840,501.0
2024-10-14 23:31:54.319386,501.0
2024-10-14 23:31:54.413869,501.0
2024-10-14 23:31:54.508197,501.0
2024-10-14 23:31:54.620022,501.0
2024-10-14 23:31:54.714172,501.0
2024-10-14 23:31:54.827208,501.0
2024-10-14 23:31:54.921985,501.0
2024-10-14 23:31:55.018302,501.0
2024-10-14 23:31:55.129110,501.0
2024-10-14 23:31:55.231653,501.0
2024-10-14 23:31:55.320812,501.0
2024-10-14 23:31:55.432188,501.0
2024-10-14 23:31:55.532330,500.0
2024-10-14 23:31:55.637306,500.0
2024-10-14 23:31:55.735432,499.0
2024-10-14 23:31:55.838015,496.0
2024-10-14 23:31:55.932896,495.0
2024-10-14 23:31:56.033338,492.0
2024-10-14 23:31:56.133928,488.0
2024-10-14 23:31:56.240131,486.0
2024-10-14 23:31:56.334662,486.0
2024-10-14 23:31:56.435077,487.0
2024-10-14 23:31:56.541269,488.0
2024-10-14 23:31:56.644674,489.0
2024-10-14 23:31:56.747515,488.0
2024-10-14 23:31:56.843439,488.0
2024-10-14 23:31:56.947785,488.0
2024-10-14 23:31:57.036707,488.0
2024-10-14 23:31:57.146809,487.0
2024-10-14 23:31:57.241217,487.0
2024-10-14 23:31:57.353535,487.0
2024-10-14 23:31:57.451837,487.0
2024-10-14 23:31:57.544060,486.0
2024-10-14 23:31:57.656639,485.0
2024-10-14 23:31:57.750535,485.0
2024-10-14 23:31:57.860380,483.0
2024-10-14 23:31:57.958873,484.0
2024-10-14 23:31:58.051167,483.0
2024-10-14 23:31:58.162650,482.0
2024-10-14 23:31:58.257214,482.0
2024-10-14 23:31:58.354506,481.0
2024-10-14 23:31:58.465394,481.0
2024-10-14 23:31:58.560318,480.0
2024-10-14 23:31:58.655209,478.0
2024-10-14 23:31:58.764838,477.0
2024-10-14 23:31:58.862076,476.0
2024-10-14 23:31:58.966413,475.0
2024-10-14 23:31:59.065205,473.0
2024-10-14 23:31:59.160600,473.0
2024-10-14 23:31:59.286237,472.0
2024-10-14 23:31:59.365327,470.0
2024-10-14 23:31:59.476698,468.0
2024-10-14 23:31:59.570922,467.0
2024-10-14 23:31:59.679184,463.0
2024-10-14 23:31:59.776364,461.0
2024-10-14 23:31:59.876717,460.0
2024-10-14 23:31:59.977099,454.0
2024-10-14 23:32:00.079789,448.0
2024-10-14 23:32:00.174550,448.0
2024-10-14 23:32:00.284463,448.0
2024-10-14 23:32:00.379510,445.0
2024-10-14 23:32:00.473777,440.0
2024-10-14 23:32:00.583578,440.0
2024-10-14 23:32:00.683036,437.0
2024-10-14 23:32:00.787981,431.0
2024-10-14 23:32:00.891548,425.0
2024-10-14 23:32:00.995007,424.0
2024-10-14 23:32:01.090078,423.0
2024-10-14 23:32:01.183979,416.0
2024-10-14 23:32:01.295212,400.0
2024-10-14 23:32:01.390466,398.0
2024-10-14 23:32:01.485138,397.0
2024-10-14 23:32:01.597057,396.0
2024-10-14 23:32:01.691477,384.0
2024-10-14 23:32:01.787002,380.0
2024-10-14 23:32:01.898560,381.0
2024-10-14 23:32:01.993403,375.0
2024-10-14 23:32:02.104267,374.0
2024-10-14 23:32:02.197963,373.0
2024-10-14 23:32:02.307566,356.0
2024-10-14 23:32:02.402049,349.0
2024-10-14 23:32:02.496011,346.0
2024-10-14 23:32:02.606019,337.0
2024-10-14 23:32:02.700714,332.0
2024-10-14 23:32:02.810720,320.0
2024-10-14 23:32:02.915388,297.0
2024-10-14 23:32:03.010444,289.0
2024-10-14 23:32:03.113811,272.0
2024-10-14 23:32:03.208095,234.0
2024-10-14 23:32:03.320256,229.0
2024-10-14 23:32:03.412844,218.0
2024-10-14 23:32:03.507111,168.0
2024-10-14 23:32:03.616325,165.0
2024-10-14 23:32:03.710669,166.0
2024-10-14 23:32:03.820480,97.0
2024-10-14 23:32:03.924242,58.0
2024-10-14 23:32:04.011113,54.0
2024-10-14 23:32:04.115829,10.0
2024-10-14 23:32:04.226183,10.0
2024-10-14 23:32:04.321801,10.0
2024-10-14 23:32:04.416727,10.0
2024-10-14 23:32:04.527829,10.0
2024-10-14 23:32:04.624459,10.0
2024-10-14 23:32:04.724176,10.0
2024-10-14 23:32:04.830200,10.0
2024-10-14 23:32:04.927462,10.0
2024-10-14 23:32:05.036691,9.0
2024-10-14 23:32:05.132419,9.0
2024-10-14 23:32:05.227103,10.0
2024-10-14 23:32:05.338546,10.0
2024-10-14 23:32:05.434780,10.0
2024-10-14 23:32:05.528496,10.0
2024-10-14 23:32:05.638084,9.0
2024-10-14 23:32:05.735649,10.0
2024-10-14 23:32:05.846923,9.0
2024-10-14 23:32:05.941530,10.0
2024-10-14 23:32:06.044957,9.0
2024-10-14 23:32:06.140121,10.0
2024-10-14 23:32:06.239078,10.0
2024-10-14 23:32:06.346434,10.0
2024-10-14 23:32:06.441061,10.0
2024-10-14 23:32:06.552485,10.0
2024-10-14 23:32:06.647059,10.0
2024-10-14 23:32:06.757532,10.0
2024-10-14 23:32:06.855654,10.0
2024-10-14 23:32:06.948889,10.0
2024-10-14 23:32:07.057062,10.0
2024-10-14 23:32:07.155119,10.0
2024-10-14 23:32:07.249314,10.0
2024-10-14 23:32:07.363648,10.0
2024-10-14 23:32:07.461642,39.0
2024-10-14 23:32:07.564323,97.0
2024-10-14 23:32:07.664966,125.0
2024-10-14 23:32:07.765319,140.0
2024-10-14 23:32:07.866979,192.0
2024-10-14 23:32:07.965979,222.0
2024-10-14 23:32:08.070931,228.0
2024-10-14 23:32:08.166257,248.0
2024-10-14 23:32:08.266334,275.0
2024-10-14 23:32:08.369963,291.0
2024-10-14 23:32:08.466717,293.0
2024-10-14 23:32:08.575610,300.0
2024-10-14 23:32:08.669954,306.0
2024-10-14 23:32:08.767626,309.0
2024-10-14 23:32:08.876544,325.0
2024-10-14 23:32:08.979866,333.0
2024-10-14 23:32:09.074684,339.0
2024-10-14 23:32:09.169957,343.0
2024-10-14 23:32:09.279800,355.0
2024-10-14 23:32:09.373931,356.0
2024-10-14 23:32:09.484872,360.0
2024-10-14 23:32:09.581719,370.0
2024-10-14 23:32:09.676575,378.0
2024-10-14 23:32:09.787895,384.0
2024-10-14 23:32:09.887112,393.0
2024-10-14 23:32:09.983360,399.0
2024-10-14 23:32:10.079330,400.0
2024-10-14 23:32:10.189110,409.0
2024-10-14 23:32:10.292521,421.0
2024-10-14 23:32:10.379677,424.0
2024-10-14 23:32:10.491277,426.0
2024-10-14 23:32:10.586950,430.0
2024-10-14 23:32:10.696939,434.0
2024-10-14 23:32:10.792362,433.0
2024-10-14 23:32:10.888927,434.0
2024-10-14 23:32:11.000384,434.0
2024-10-14 23:32:11.097649,440.0
2024-10-14 23:32:11.191159,445.0
2024-10-14 23:32:11.300608,447.0
2024-10-14 23:32:11.402834,449.0
2024-10-14 23:32:11.505885,457.0
2024-10-14 23:32:11.604185,465.0
2024-10-14 23:32:11.699114,468.0
2024-10-14 23:32:11.797666,469.0
2024-10-14 23:32:11.908980,468.0
2024-10-14 23:32:12.008812,468.0
2024-10-14 23:32:12.110379,467.0
2024-10-14 23:32:12.205683,465.0
2024-10-14 23:32:12.301235,466.0
2024-10-14 23:32:12.412332,477.0
2024-10-14 23:32:12.508774,486.0
2024-10-14 23:32:12.619045,491.0
2024-10-14 23:32:12.715623,495.0
2024-10-14 23:32:12.809347,498.0
2024-10-14 23:32:12.920310,499.0
2024-10-14 23:32:13.018653,501.0
2024-10-14 23:32:13.112582,504.0
2024-10-14 23:32:13.223115,506.0
2024-10-14 23:32:13.317983,512.0
2024-10-14 23:32:13.429028,509.0
2024-10-14 23:32:13.523327,511.0
2024-10-14 23:32:13.618169,514.0
2024-10-14 23:32:13.728091,516.0
2024-10-14 23:32:13.822744,519.0
2024-10-14 23:32:13.932583,522.0
2024-10-14 23:32:14.025643,524.0
2024-10-14 23:32:14.135767,526.0
2024-10-14 23:32:14.230045,528.0
2024-10-14 23:32:14.324362,529.0
2024-10-14 23:32:14.434404,529.0
2024-10-14 23:32:14.528656,529.0
2024-10-14 23:32:14.639664,529.0
2024-10-14 23:32:14.734146,529.0
2024-10-14 23:32:14.828535,529.0
2024-10-14 23:32:14.944702,529.0
2024-10-14 23:32:15.042771,530.0
2024-10-14 23:32:15.140259,530.0
2024-10-14 23:32:15.234283,530.0
2024-10-14 23:32:15.344989,531.0
2024-10-14 23:32:15.439768,534.0
2024-10-14 23:32:15.550597,536.0
2024-10-14 23:32:15.645014,538.0
2024-10-14 23:32:15.754869,542.0
2024-10-14 23:32:15.853891,545.0
2024-10-14 23:32:15.945107,548.0
2024-10-14 23:32:16.058652,553.0
2024-10-14 23:32:16.145151,561.0
2024-10-14 23:32:16.255549,569.0
2024-10-14 23:32:16.350105,570.0
2024-10-14 23:32:16.460088,573.0
2024-10-14 23:32:16.554784,581.0
2024-10-14 23:32:16.664517,591.0
2024-10-14 23:32:16.758805,598.0
2024-10-14 23:32:16.853086,605.0
2024-10-14 23:32:16.967973,614.0
2024-10-14 23:32:17.064242,625.0
2024-10-14 23:32:17.158884,641.0
2024-10-14 23:32:17.268783,658.0
2024-10-14 23:32:17.362905,670.0
2024-10-14 23:32:17.472690,692.0
2024-10-14 23:32:17.566559,723.0
2024-10-14 23:32:17.676756,741.0
2024-10-14 23:32:17.771161,761.0
2024-10-14 23:32:17.865464,819.0
2024-10-14 23:32:17.975490,899.0
2024-10-14 23:32:18.075316,936.0
2024-10-14 23:32:18.177765,924.0
2024-10-14 23:32:18.271973,969.0
2024-10-14 23:32:18.381861,1004.0
2024-10-14 23:32:18.476051,1008.0
2024-10-14 23:32:18.585756,1008.0
2024-10-14 23:32:18.680116,1008.0
2024-10-14 23:32:18.774369,1008.0
2024-10-14 23:32:18.884301,1008.0
2024-10-14 23:32:18.978557,1008.0
2024-10-14 23:32:19.088850,1008.0
2024-10-14 23:32:19.180180,1008.0
2024-10-14 23:32:19.294437,1007.0
2024-10-14 23:32:19.389402,1007.0
2024-10-14 23:32:19.494064,1008.0
2024-10-14 23:32:19.594592,1008.0
2024-10-14 23:32:19.694516,1008.0
2024-10-14 23:32:19.798286,1008.0
2024-10-14 23:32:19.895239,1008.0
2024-10-14 23:32:19.996321,1008.0
2024-10-14 23:32:20.101485,1008.0
2024-10-14 23:32:20.195543,1008.0
2024-10-14 23:32:20.295687,1008.0
2024-10-14 23:32:20.404381,1008.0
2024-10-14 23:32:20.496644,707.0
2024-10-14 23:32:20.607711,507.0
2024-10-14 23:32:20.703119,505.0
2024-10-14 23:32:20.797513,504.0
2024-10-14 23:32:20.907563,503.0
2024-10-14 23:32:21.010658,503.0
2024-10-14 23:32:21.112572,503.0
2024-10-14 23:32:21.207278,503.0
2024-10-14 23:32:21.301635,504.0
2024-10-14 23:32:21.411618,503.0
2024-10-14 23:32:21.506076,503.0
2024-10-14 23:32:21.617640,503.0
2024-10-14 23:32:21.711875,504.0
2024-10-14 23:32:21.807141,504.0
2024-10-14 23:32:21.917611,504.0
2024-10-14 23:32:22.015736,503.0
2024-10-14 23:32:22.123971,504.0
2024-10-14 23:32:22.218309,503.0
2024-10-14 23:32:22.312245,503.0
2024-10-14 23:32:22.422379,503.0
2024-10-14 23:32:22.516439,503.0
2024-10-14 23:32:22.627251,504.0
2024-10-14 23:32:22.720876,504.0
2024-10-14 23:32:22.830709,503.0
2024-10-14 23:32:22.931230,503.0
2024-10-14 23:32:23.027287,503.0
2024-10-14 23:32:23.138792,503.0
2024-10-14 23:32:23.234296,503.0
2024-10-14 23:32:23.337248,503.0
2024-10-14 23:32:23.437597,503.0
2024-10-14 23:32:23.530155,503.0
2024-10-14 23:32:23.639445,503.0
2024-10-14 23:32:23.742925,503.0
2024-10-14 23:32:23.841254,503.0
2024-10-14 23:32:23.943410,503.0
2024-10-14 23:32:24.041302,503.0
2024-10-14 23:32:24.142193,503.0
2024-10-14 23:32:24.232980,503.0
