2024-10-17 13:57:13.906,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,569.0,583.0,578.0,587.0,589.0,583.0,-20.220478057861328,238.86367797851562,60.77072525024414,155.18006896972656,252.79739379882812,4.528139114379883,104.08135223388672,243.9633331298828,12.04244613647461,52.42998504638672,235.08456420898438,23.470584869384766,3.07979154586792,225.33447265625,33.000946044921875,208.09060668945312,262.8576965332031,1.0919922590255737
2024-10-17 13:57:14.209,-0.0,0.0,0.0,1.8461538461538396,-0.0,0.0,0.0,1.4689265536723164,569.0,583.0,578.0,587.0,589.0,583.0,-20.218198776245117,238.80416870117188,60.7082405090332,155.13446044921875,252.97735595703125,4.683915615081787,103.88571166992188,244.01869201660156,12.019177436828613,52.33121109008789,235.11724853515625,23.663921356201172,3.0258278846740723,225.35926818847656,33.10990905761719,208.0403594970703,263.248779296875,1.6081390380859375
2024-10-17 13:57:14.523,-0.0,0.0,-0.08791208791211602,3.8681318681318544,-0.0,0.0,-0.7909604519774012,1.4689265536723164,569.0,583.0,578.0,587.0,589.0,583.0,-20.218198776245117,238.80416870117188,60.7082405090332,155.0425262451172,253.22592163085938,4.579996585845947,103.6921615600586,244.18894958496094,11.989437103271484,52.28126907348633,235.13009643554688,23.79741859436035,3.0639991760253906,225.40869140625,33.12717056274414,207.80523681640625,263.7155456542969,1.7332532405853271
2024-10-17 13:57:14.815,-0.0,0.0,0.0,5.890109890109898,-0.0,0.0,0.0,1.4689265536723164,569.0,584.0,578.0,587.0,590.0,583.0,-20.199604034423828,238.9193115234375,60.87421417236328,154.89825439453125,253.6206512451172,4.675071716308594,103.64411926269531,244.21783447265625,11.777571678161621,52.25330352783203,235.1109161376953,23.765512466430664,3.0262203216552734,225.39019775390625,33.15294647216797,207.58441162109375,264.25384521484375,2.0612001419067383
2024-10-17 13:57:15.130,-0.0,0.0,-0.08791208791211602,7.736263736263737,-0.0,0.0,-0.7909604519774012,1.4689265536723164,569.0,583.0,578.0,588.0,590.0,583.0,-20.183246612548828,238.81906127929688,60.746856689453125,154.60516357421875,253.97598266601562,4.537103176116943,103.4320068359375,244.4482879638672,11.830798149108887,52.19720458984375,235.0660400390625,23.662254333496094,2.9762234687805176,225.3218536376953,33.14487838745117,207.58721923828125,265.02685546875,2.5126490592956543
2024-10-17 13:57:15.446,-0.0,0.0,-0.08791208791211602,9.758241758241752,-0.0,0.0,0.0,1.4689265536723164,570.0,584.0,578.0,588.0,590.0,583.0,-20.157386779785156,238.841796875,60.87217330932617,154.59373474121094,254.59088134765625,4.336791515350342,103.3911361694336,244.72125244140625,11.767457962036133,52.11104202270508,235.1882781982422,23.614160537719727,2.9966816902160645,225.3631134033203,33.15534591674805,207.4097442626953,265.8927917480469,2.986821174621582
2024-10-17 13:57:15.732,-0.0,0.0,-0.08791208791211602,11.780219780219767,-0.0,0.0,-0.7909604519774012,1.4689265536723164,569.0,584.0,579.0,588.0,591.0,584.0,-20.183246612548828,238.81906127929688,60.746856689453125,154.43310546875,255.19984436035156,4.6051411628723145,103.30006408691406,244.99009704589844,11.425276756286621,52.074527740478516,235.221923828125,23.493940353393555,2.9966816902160645,225.3631134033203,33.15534591674805,207.248046875,266.8030090332031,3.585033416748047
2024-10-17 13:57:16.066,-0.0,0.0,0.0,13.714285714285722,-0.0,0.0,0.0,2.146892655367232,569.0,584.0,579.0,588.0,591.0,584.0,-20.19732666015625,238.8598175048828,60.8117561340332,154.38665771484375,255.88624572753906,5.3843278884887695,103.36554718017578,245.2205352783203,11.894431114196777,52.06960678100586,235.37777709960938,23.686738967895508,3.033738613128662,225.3939666748047,33.210472106933594,207.05593872070312,268.0129089355469,4.8036370277404785
2024-10-17 13:57:16.348,-0.0,0.0,0.0,15.64835164835165,-0.0,0.0,0.0,2.146892655367232,570.0,585.0,579.0,588.0,591.0,584.0,-20.26197052001953,238.8620147705078,60.67251205444336,154.531494140625,256.3105163574219,6.170078754425049,103.41382598876953,245.60997009277344,12.197279930114746,52.20993423461914,235.31829833984375,23.94329833984375,3.004196882247925,225.3668975830078,33.21285629272461,207.02369689941406,268.7308044433594,6.870733737945557
2024-10-17 13:57:16.658,0.0879120879120876,0.0,0.0,17.758241758241752,-0.6779661016949152,0.0,0.6779661016949152,2.146892655367232,570.0,585.0,579.0,588.0,591.0,584.0,-20.236438751220703,238.82882690429688,60.71733856201172,154.5853271484375,256.9347839355469,7.582335948944092,103.46275329589844,245.73074340820312,12.846558570861816,52.15690994262695,235.40939331054688,24.330474853515625,2.9733779430389404,225.39266967773438,33.244903564453125,207.08673095703125,269.8156433105469,9.198246955871582
