2024-10-07 23:54:42.304459,651.0,639.0,641.0,649.0,665.0,640.0,653.0,663.0,645.0
2024-10-07 23:54:42.356882,651.0,639.0,641.0,648.0,665.0,639.0,653.0,663.0,645.0
2024-10-07 23:54:42.414744,651.0,639.0,641.0,648.0,665.0,639.0,653.0,663.0,646.0
2024-10-07 23:54:42.464512,651.0,639.0,641.0,649.0,665.0,640.0,653.0,663.0,645.0
2024-10-07 23:54:42.514467,652.0,639.0,641.0,648.0,665.0,640.0,654.0,663.0,646.0
2024-10-07 23:54:42.564948,651.0,639.0,641.0,648.0,664.0,640.0,653.0,663.0,645.0
2024-10-07 23:54:42.624358,651.0,639.0,641.0,648.0,665.0,640.0,653.0,663.0,645.0
2024-10-07 23:54:42.749989,651.0,639.0,641.0,649.0,664.0,639.0,653.0,663.0,645.0
2024-10-07 23:54:42.778409,651.0,639.0,641.0,648.0,665.0,639.0,653.0,663.0,645.0
2024-10-07 23:54:42.828854,651.0,639.0,641.0,648.0,664.0,640.0,653.0,663.0,645.0
2024-10-07 23:54:42.884802,651.0,639.0,641.0,648.0,664.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:42.934727,651.0,639.0,641.0,648.0,664.0,640.0,653.0,663.0,645.0
2024-10-07 23:54:42.982739,652.0,639.0,641.0,649.0,664.0,639.0,653.0,663.0,646.0
2024-10-07 23:54:43.041154,651.0,639.0,641.0,648.0,665.0,640.0,653.0,663.0,645.0
2024-10-07 23:54:43.091377,651.0,639.0,641.0,648.0,665.0,640.0,653.0,663.0,645.0
2024-10-07 23:54:43.141418,651.0,639.0,641.0,649.0,665.0,640.0,653.0,663.0,645.0
2024-10-07 23:54:43.192159,651.0,639.0,641.0,648.0,665.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:43.250362,651.0,639.0,641.0,648.0,664.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:43.300439,651.0,639.0,641.0,648.0,665.0,639.0,653.0,663.0,645.0
2024-10-07 23:54:43.350566,651.0,639.0,642.0,648.0,665.0,640.0,654.0,663.0,646.0
2024-10-07 23:54:43.403057,651.0,639.0,641.0,648.0,664.0,640.0,653.0,663.0,645.0
2024-10-07 23:54:43.452937,651.0,639.0,641.0,648.0,664.0,640.0,653.0,663.0,645.0
2024-10-07 23:54:43.512072,651.0,639.0,641.0,649.0,665.0,640.0,653.0,663.0,645.0
2024-10-07 23:54:43.560108,652.0,639.0,641.0,649.0,665.0,640.0,653.0,663.0,645.0
2024-10-07 23:54:43.610068,652.0,639.0,642.0,648.0,665.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:43.668449,651.0,639.0,642.0,649.0,665.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:43.716778,652.0,639.0,641.0,649.0,665.0,640.0,654.0,663.0,646.0
2024-10-07 23:54:43.767329,651.0,639.0,642.0,649.0,665.0,640.0,654.0,664.0,646.0
2024-10-07 23:54:43.817503,652.0,639.0,641.0,649.0,665.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:43.892127,651.0,639.0,641.0,648.0,665.0,640.0,654.0,663.0,646.0
2024-10-07 23:54:43.929693,651.0,639.0,641.0,649.0,665.0,640.0,653.0,663.0,645.0
2024-10-07 23:54:43.975270,651.0,639.0,641.0,649.0,665.0,640.0,654.0,664.0,646.0
2024-10-07 23:54:44.032743,652.0,639.0,642.0,648.0,665.0,640.0,653.0,664.0,645.0
2024-10-07 23:54:44.084009,651.0,639.0,642.0,649.0,665.0,640.0,654.0,663.0,646.0
2024-10-07 23:54:44.132764,652.0,639.0,642.0,649.0,665.0,640.0,654.0,663.0,646.0
2024-10-07 23:54:44.183356,651.0,639.0,642.0,649.0,665.0,640.0,654.0,663.0,645.0
2024-10-07 23:54:44.241391,652.0,639.0,641.0,649.0,664.0,640.0,653.0,664.0,646.0
2024-10-07 23:54:44.291614,651.0,639.0,641.0,649.0,665.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:44.343045,652.0,639.0,641.0,649.0,664.0,640.0,654.0,664.0,646.0
2024-10-07 23:54:44.392733,652.0,639.0,641.0,649.0,665.0,640.0,653.0,664.0,646.0
2024-10-07 23:54:44.449887,651.0,639.0,641.0,648.0,665.0,640.0,654.0,663.0,646.0
2024-10-07 23:54:44.498545,652.0,639.0,641.0,649.0,665.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:44.557180,651.0,639.0,641.0,649.0,665.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:44.606559,652.0,639.0,642.0,649.0,665.0,640.0,654.0,663.0,646.0
2024-10-07 23:54:44.657337,652.0,639.0,641.0,648.0,664.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:44.708760,651.0,639.0,641.0,649.0,665.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:44.765903,651.0,639.0,641.0,649.0,665.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:44.809414,651.0,639.0,642.0,649.0,664.0,640.0,654.0,663.0,646.0
2024-10-07 23:54:44.868236,652.0,639.0,641.0,648.0,665.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:44.918564,652.0,639.0,641.0,649.0,665.0,640.0,654.0,663.0,646.0
2024-10-07 23:54:44.968957,652.0,639.0,642.0,649.0,665.0,640.0,654.0,663.0,646.0
2024-10-07 23:54:45.020568,652.0,639.0,642.0,649.0,665.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:45.075738,651.0,639.0,641.0,649.0,665.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:45.125123,651.0,639.0,641.0,649.0,665.0,640.0,654.0,663.0,646.0
2024-10-07 23:54:45.183830,651.0,639.0,641.0,649.0,665.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:45.233577,651.0,639.0,642.0,649.0,665.0,641.0,653.0,663.0,646.0
2024-10-07 23:54:45.286150,652.0,639.0,641.0,649.0,665.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:45.339077,652.0,639.0,641.0,649.0,665.0,640.0,653.0,664.0,646.0
2024-10-07 23:54:45.390458,651.0,640.0,641.0,650.0,664.0,639.0,653.0,664.0,646.0
2024-10-07 23:54:45.440205,652.0,640.0,642.0,651.0,663.0,639.0,652.0,664.0,645.0
2024-10-07 23:54:45.496919,651.0,640.0,641.0,651.0,662.0,638.0,653.0,663.0,645.0
2024-10-07 23:54:45.546779,651.0,641.0,642.0,651.0,663.0,638.0,654.0,663.0,646.0
2024-10-07 23:54:45.596248,652.0,640.0,642.0,651.0,663.0,637.0,653.0,664.0,646.0
2024-10-07 23:54:45.648045,652.0,640.0,641.0,652.0,663.0,635.0,654.0,664.0,645.0
2024-10-07 23:54:45.701404,653.0,639.0,641.0,653.0,663.0,634.0,654.0,664.0,645.0
2024-10-07 23:54:45.757814,652.0,640.0,641.0,653.0,663.0,636.0,654.0,664.0,645.0
2024-10-07 23:54:45.804911,652.0,640.0,641.0,653.0,664.0,637.0,654.0,664.0,645.0
2024-10-07 23:54:45.858055,653.0,639.0,642.0,653.0,664.0,637.0,653.0,664.0,645.0
2024-10-07 23:54:45.913088,652.0,640.0,642.0,653.0,663.0,637.0,654.0,663.0,645.0
2024-10-07 23:54:45.963686,652.0,641.0,642.0,652.0,663.0,637.0,654.0,663.0,645.0
2024-10-07 23:54:46.017091,652.0,641.0,642.0,651.0,663.0,638.0,654.0,663.0,645.0
2024-10-07 23:54:46.067608,651.0,640.0,642.0,652.0,663.0,637.0,653.0,663.0,646.0
2024-10-07 23:54:46.114934,652.0,640.0,642.0,651.0,664.0,638.0,653.0,664.0,646.0
2024-10-07 23:54:46.174391,652.0,640.0,642.0,652.0,664.0,638.0,652.0,664.0,647.0
2024-10-07 23:54:46.224675,652.0,640.0,642.0,653.0,664.0,638.0,653.0,664.0,647.0
2024-10-07 23:54:46.277598,652.0,640.0,642.0,652.0,664.0,638.0,652.0,663.0,647.0
2024-10-07 23:54:46.330814,652.0,640.0,642.0,652.0,664.0,638.0,652.0,664.0,647.0
2024-10-07 23:54:46.383972,652.0,640.0,642.0,652.0,664.0,638.0,653.0,664.0,646.0
2024-10-07 23:54:46.434267,652.0,640.0,642.0,652.0,663.0,638.0,653.0,664.0,646.0
2024-10-07 23:54:46.486064,652.0,640.0,642.0,652.0,663.0,638.0,653.0,664.0,646.0
2024-10-07 23:54:46.536600,652.0,640.0,642.0,652.0,663.0,638.0,653.0,664.0,646.0
2024-10-07 23:54:46.591785,652.0,640.0,642.0,652.0,663.0,638.0,653.0,664.0,646.0
2024-10-07 23:54:46.644683,652.0,640.0,642.0,651.0,663.0,638.0,653.0,663.0,646.0
2024-10-07 23:54:46.693003,652.0,640.0,642.0,650.0,663.0,639.0,653.0,663.0,646.0
2024-10-07 23:54:46.743674,653.0,639.0,642.0,647.0,663.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:46.795185,652.0,638.0,641.0,646.0,663.0,640.0,652.0,663.0,646.0
2024-10-07 23:54:46.855072,652.0,639.0,641.0,646.0,663.0,640.0,653.0,663.0,646.0
2024-10-07 23:54:46.903177,650.0,642.0,642.0,647.0,664.0,639.0,652.0,663.0,646.0
2024-10-07 23:54:46.957349,651.0,641.0,641.0,648.0,663.0,637.0,652.0,663.0,646.0
2024-10-07 23:54:47.009637,651.0,640.0,641.0,649.0,664.0,637.0,652.0,663.0,646.0
2024-10-07 23:54:47.062541,651.0,640.0,641.0,649.0,664.0,638.0,653.0,663.0,646.0
2024-10-07 23:54:47.112328,651.0,640.0,641.0,649.0,664.0,638.0,653.0,663.0,645.0
2024-10-07 23:54:47.165520,651.0,640.0,642.0,649.0,664.0,638.0,653.0,663.0,645.0
2024-10-07 23:54:47.213340,651.0,640.0,641.0,649.0,664.0,638.0,652.0,663.0,646.0
2024-10-07 23:54:47.271469,651.0,640.0,641.0,649.0,664.0,639.0,653.0,663.0,645.0
2024-10-07 23:54:47.321658,651.0,640.0,642.0,650.0,664.0,638.0,653.0,663.0,645.0
2024-10-07 23:54:47.375287,651.0,640.0,641.0,649.0,664.0,638.0,653.0,663.0,645.0
2024-10-07 23:54:47.423649,651.0,641.0,641.0,650.0,664.0,638.0,653.0,663.0,646.0
2024-10-07 23:54:47.475172,651.0,641.0,642.0,649.0,664.0,638.0,652.0,663.0,645.0
2024-10-07 23:54:47.535105,650.0,642.0,642.0,649.0,664.0,638.0,653.0,663.0,645.0
2024-10-07 23:54:47.631645,650.0,642.0,642.0,649.0,664.0,639.0,653.0,663.0,645.0
2024-10-07 23:54:47.689692,650.0,642.0,642.0,649.0,664.0,638.0,653.0,663.0,646.0
2024-10-07 23:54:47.741231,650.0,643.0,642.0,649.0,664.0,638.0,653.0,663.0,645.0
2024-10-07 23:54:47.790872,650.0,643.0,642.0,649.0,664.0,638.0,653.0,663.0,645.0
2024-10-07 23:54:47.844027,650.0,642.0,642.0,649.0,664.0,638.0,654.0,663.0,645.0
2024-10-07 23:54:47.899772,650.0,643.0,642.0,649.0,663.0,638.0,654.0,663.0,646.0
2024-10-07 23:54:47.947591,651.0,643.0,642.0,649.0,664.0,638.0,654.0,663.0,646.0
2024-10-07 23:54:48.002410,651.0,643.0,641.0,650.0,664.0,638.0,654.0,663.0,646.0
2024-10-07 23:54:48.051969,651.0,643.0,641.0,650.0,664.0,638.0,654.0,663.0,645.0
2024-10-07 23:54:48.106457,652.0,643.0,641.0,649.0,664.0,639.0,654.0,663.0,645.0
2024-10-07 23:54:48.154622,652.0,644.0,642.0,649.0,664.0,640.0,654.0,663.0,645.0
2024-10-07 23:54:48.203686,653.0,644.0,641.0,648.0,664.0,639.0,654.0,663.0,645.0
2024-10-07 23:54:48.264070,654.0,644.0,642.0,648.0,664.0,640.0,654.0,663.0,645.0
2024-10-07 23:54:48.313519,654.0,644.0,642.0,650.0,664.0,640.0,654.0,663.0,645.0
