2024-10-03 15:35:22.843053,471.0,482.0,492.0
2024-10-03 15:35:22.898530,471.0,481.0,492.0
2024-10-03 15:35:22.954458,471.0,482.0,493.0
2024-10-03 15:35:22.994134,472.0,483.0,493.0
2024-10-03 15:35:23.049130,473.0,483.0,492.0
2024-10-03 15:35:23.104510,472.0,483.0,492.0
2024-10-03 15:35:23.151441,472.0,483.0,492.0
2024-10-03 15:35:23.198777,472.0,483.0,492.0
2024-10-03 15:35:23.245654,472.0,483.0,491.0
2024-10-03 15:35:23.308948,472.0,482.0,491.0
2024-10-03 15:35:23.354166,452.0,464.0,476.0
2024-10-03 15:35:23.412659,465.0,476.0,488.0
2024-10-03 15:35:23.450943,468.0,477.0,488.0
2024-10-03 15:35:23.512700,467.0,478.0,488.0
2024-10-03 15:35:23.560827,470.0,480.0,489.0
2024-10-03 15:35:23.608217,471.0,481.0,489.0
2024-10-03 15:35:23.663821,465.0,475.0,484.0
2024-10-03 15:35:23.704239,450.0,459.0,468.0
2024-10-03 15:35:23.766644,445.0,456.0,464.0
2024-10-03 15:35:23.813511,460.0,470.0,479.0
2024-10-03 15:35:23.863883,457.0,466.0,476.0
2024-10-03 15:35:23.918304,460.0,469.0,479.0
2024-10-03 15:35:23.966070,456.0,466.0,474.0
2024-10-03 15:35:24.014517,456.0,466.0,474.0
2024-10-03 15:35:24.062383,455.0,467.0,475.0
2024-10-03 15:35:24.110175,454.0,464.0,473.0
2024-10-03 15:35:24.174100,454.0,464.0,472.0
2024-10-03 15:35:24.223396,455.0,465.0,473.0
2024-10-03 15:35:24.270490,456.0,466.0,473.0
2024-10-03 15:35:24.333249,456.0,469.0,475.0
2024-10-03 15:35:24.364583,456.0,470.0,474.0
2024-10-03 15:35:24.428496,456.0,468.0,474.0
2024-10-03 15:35:24.468205,459.0,472.0,478.0
2024-10-03 15:35:24.523018,462.0,474.0,480.0
2024-10-03 15:35:24.579410,463.0,474.0,480.0
2024-10-03 15:35:24.625137,464.0,475.0,482.0
2024-10-03 15:35:24.682410,463.0,473.0,480.0
2024-10-03 15:35:24.723581,460.0,469.0,478.0
2024-10-03 15:35:24.770468,460.0,471.0,479.0
2024-10-03 15:35:24.833363,459.0,470.0,478.0
2024-10-03 15:35:24.881633,454.0,464.0,473.0
2024-10-03 15:35:24.928149,455.0,467.0,475.0
2024-10-03 15:35:24.984026,456.0,468.0,476.0
2024-10-03 15:35:25.034337,456.0,469.0,476.0
2024-10-03 15:35:25.084880,457.0,471.0,477.0
2024-10-03 15:35:25.135109,457.0,473.0,478.0
2024-10-03 15:35:25.184287,458.0,473.0,479.0
2024-10-03 15:35:25.237814,458.0,474.0,479.0
2024-10-03 15:35:25.284586,458.0,475.0,478.0
2024-10-03 15:35:25.331476,457.0,474.0,479.0
2024-10-03 15:35:25.384930,456.0,472.0,478.0
2024-10-03 15:35:25.435656,456.0,472.0,478.0
2024-10-03 15:35:25.485035,456.0,472.0,478.0
2024-10-03 15:35:25.530338,455.0,471.0,477.0
2024-10-03 15:35:25.595511,456.0,471.0,479.0
2024-10-03 15:35:25.642678,456.0,472.0,479.0
2024-10-03 15:35:25.689691,457.0,474.0,480.0
2024-10-03 15:35:25.736586,456.0,473.0,480.0
2024-10-03 15:35:25.785070,453.0,468.0,476.0
2024-10-03 15:35:25.846486,459.0,474.0,483.0
2024-10-03 15:35:25.895419,461.0,477.0,485.0
2024-10-03 15:35:25.945903,461.0,478.0,485.0
2024-10-03 15:35:25.999428,459.0,476.0,482.0
2024-10-03 15:35:26.047924,455.0,470.0,477.0
2024-10-03 15:35:26.095401,450.0,465.0,473.0
2024-10-03 15:35:26.151482,455.0,469.0,478.0
2024-10-03 15:35:26.194689,451.0,465.0,475.0
2024-10-03 15:35:26.242878,456.0,469.0,480.0
2024-10-03 15:35:26.302213,450.0,463.0,476.0
2024-10-03 15:35:26.337752,452.0,463.0,477.0
2024-10-03 15:35:26.402432,430.0,439.0,454.0
2024-10-03 15:35:26.453007,434.0,442.0,455.0
2024-10-03 15:35:26.499215,434.0,442.0,454.0
2024-10-03 15:35:26.555413,436.0,445.0,458.0
2024-10-03 15:35:26.603688,454.0,465.0,480.0
2024-10-03 15:35:26.651103,455.0,468.0,479.0
2024-10-03 15:35:26.696499,455.0,471.0,479.0
