2024-07-19 10:36:47.949,223.81509399414062,39.175315856933594,22.367122650146484,272.11474609375,52.76936721801758,38.423526763916016,144.50267028808594,14.557997703552246,13.782111167907715,182.50128173828125,26.492300033569336,16.37733268737793,98.00247955322266,-0.3981112539768219,13.513030052185059,97.17817687988281,-21.139934539794922,28.734619140625
2024-07-19 10:36:53.598,213.44200134277344,32.942405700683594,51.0111198425293,243.30213928222656,37.41167068481445,92.65731048583984,143.04188537597656,13.766592025756836,18.312763214111328,178.44580078125,23.977888107299805,29.351375579833984,97.73039245605469,-0.3356046974658966,13.756073951721191,97.01071166992188,-21.3347225189209,28.65520477294922
2024-07-19 10:36:59.608,195.6780242919922,23.709516525268555,74.56488037109375,197.45252990722656,16.85750961303711,124.15721130371094,141.13540649414062,12.764050483703613,22.77777671813965,172.30426025390625,20.47039222717285,41.48666763305664,97.53279113769531,-0.3273277282714844,13.853506088256836,96.80828094482422,-21.344627380371094,28.809415817260742
2024-07-19 10:37:06.153,171.59829711914062,12.510265350341797,91.3399658203125,146.5779266357422,-3.6623964309692383,129.42897033691406,138.7767333984375,11.186898231506348,27.35618019104004,163.73052978515625,15.688213348388672,52.64033889770508,97.3848876953125,-0.3736729025840759,13.78763198852539,96.66702270507812,-21.370887756347656,28.831064224243164
2024-07-19 10:37:13.216,144.67645263671875,1.286611795425415,98.20982360839844,103.98072052001953,-18.017488479614258,111.3702392578125,135.82643127441406,9.268350601196289,31.679636001586914,153.18856811523438,10.324807167053223,61.73646545410156,97.19209289550781,-0.32464131712913513,13.85283374786377,96.43805694580078,-21.42295265197754,28.95747184753418
2024-07-19 10:37:24.225,114.54710388183594,-9.796116828918457,93.30255889892578,75.97297668457031,-23.730884552001953,74.12177276611328,131.932861328125,6.732624053955078,36.22811508178711,139.3095703125,3.4470226764678955,68.7818374633789,97.02276611328125,-0.2473895251750946,13.928156852722168,96.15435028076172,-21.54293441772461,28.980379104614258
2024-07-19 10:38:16.415,226.18846130371094,37.82048797607422,16.334360122680664,275.8326110839844,50.88230895996094,28.36513328552246,145.4293212890625,14.18779468536377,12.104535102844238,184.12286376953125,25.730833053588867,12.695684432983398,98.27485656738281,-0.38038235902786255,13.190619468688965,97.2357177734375,-21.029870986938477,28.741418838500977
2024-07-19 10:38:21.821,231.25521850585938,18.622859954833984,31.23119354248047,280.2259216308594,11.456765174865723,52.56885528564453,147.0916748046875,11.578116416931152,15.194296836853027,187.56436157226562,17.390777587890625,20.462963104248047,98.28831481933594,-0.3259510099887848,13.327165603637695,97.1522216796875,-21.07965850830078,28.788557052612305
2024-07-19 10:38:27.849,229.0177459716797,-5.369924545288086,49.10957336425781,262.7139892578125,-35.734344482421875,80.26261138916016,148.45928955078125,8.244431495666504,18.886852264404297,188.9351043701172,6.955185413360596,29.73558235168457,98.438720703125,-0.2790435552597046,13.603190422058105,97.06690979003906,-21.151264190673828,28.77906608581543
2024-07-19 10:38:33.482,219.4711456298828,-28.066627502441406,63.22538757324219,228.9634246826172,-73.21502685546875,94.7266845703125,149.27386474609375,4.864193916320801,22.413917541503906,187.9871368408203,-3.4100375175476074,38.09930419921875,98.6626968383789,-0.2077450454235077,13.982977867126465,96.88600158691406,-21.333213806152344,28.747047424316406
