2024-10-21 16:10:04.964,-0.08791208791211602,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,667.0,689.0,688.0,673.0,679.0,678.0,670.0,682.0,688.0,32.08832931518555,175.92108154296875,60.60041427612305
2024-10-21 16:10:05.318,-0.0,0.0,0.0,1.846153846153868,-0.6779661016949152,0.0,0.0,0.7909604519774012,667.0,690.0,688.0,673.0,679.0,678.0,671.0,682.0,688.0,32.09916305541992,175.89202880859375,60.61133575439453
2024-10-21 16:10:05.618,-0.08791208791211602,0.0,0.0,3.8681318681318544,-0.0,0.0,0.0,1.4689265536723164,667.0,689.0,688.0,674.0,679.0,678.0,671.0,682.0,688.0,32.09916305541992,175.89202880859375,60.61133575439453
2024-10-21 16:10:05.927,-0.0,0.0,0.0,5.802197802197782,-0.0,0.0,0.6779661016949152,1.4689265536723164,667.0,689.0,688.0,674.0,679.0,679.0,671.0,682.0,689.0,32.09916305541992,175.89202880859375,60.61133575439453
2024-10-21 16:10:06.233,-0.0,0.0,0.0,7.736263736263709,-0.0,0.0,0.0,1.4689265536723164,667.0,689.0,688.0,675.0,680.0,679.0,671.0,682.0,688.0,32.06745147705078,175.86614990234375,60.58005142211914
2024-10-21 16:10:06.537,-0.0,0.0,0.0,9.670329670329693,-0.0,0.0,0.6779661016949152,2.146892655367232,667.0,690.0,688.0,675.0,680.0,679.0,672.0,682.0,689.0,32.09916305541992,175.89202880859375,60.61133575439453
2024-10-21 16:10:06.837,-0.0,0.0,0.0879120879120876,11.69230769230768,-0.0,0.0,0.0,1.4689265536723164,667.0,690.0,688.0,676.0,681.0,680.0,672.0,682.0,689.0,32.09916305541992,175.89202880859375,60.61133575439453
2024-10-21 16:10:07.150,-0.0,0.0,0.0,13.802197802197782,-0.0,0.0,0.0,2.146892655367232,667.0,689.0,688.0,676.0,681.0,680.0,673.0,682.0,689.0,32.08832931518555,175.92108154296875,60.60041427612305
2024-10-21 16:10:07.485,-0.0,0.0,0.0,15.64835164835165,-0.0,0.0,0.0,2.146892655367232,667.0,690.0,688.0,677.0,682.0,681.0,673.0,683.0,689.0,32.06745147705078,175.86614990234375,60.58005142211914
2024-10-21 16:10:07.762,-0.0,0.0,0.0,17.670329670329693,-0.0,0.0,0.0,2.146892655367232,667.0,690.0,688.0,677.0,683.0,681.0,673.0,682.0,690.0,32.08832931518555,175.92108154296875,60.60041427612305
2024-10-21 16:10:08.059,-0.0,0.0,0.0,19.69230769230768,-0.0,0.0,0.0,2.146892655367232,667.0,690.0,688.0,677.0,683.0,681.0,673.0,683.0,690.0,32.08832931518555,175.92108154296875,60.60041427612305
2024-10-21 16:10:08.365,-0.0,0.0,0.0,21.714285714285722,-0.0,0.0,0.0,2.146892655367232,667.0,690.0,688.0,678.0,684.0,682.0,674.0,683.0,690.0,32.05661392211914,175.8951873779297,60.56913375854492
2024-10-21 16:10:08.677,-0.0,0.0,0.0,23.73626373626371,-0.6779661016949152,0.0,0.6779661016949152,2.824858757062147,667.0,690.0,688.0,678.0,685.0,683.0,674.0,684.0,690.0,32.05839157104492,175.88929748535156,60.65766906738281
2024-10-21 16:10:09.000,-0.0,0.0,0.0,25.582417582417577,-0.0,0.0,0.0,2.824858757062147,668.0,690.0,688.0,679.0,685.0,683.0,674.0,684.0,691.0,32.09916305541992,175.89202880859375,60.61133575439453
2024-10-21 16:10:09.302,-0.0,0.0,0.0879120879120876,27.60439560439562,-0.0,0.0,0.6779661016949152,2.146892655367232,667.0,690.0,688.0,679.0,685.0,683.0,675.0,684.0,690.0,32.08832931518555,175.92108154296875,60.60041427612305
2024-10-21 16:10:09.598,-0.0,0.0,0.0,29.538461538461547,-0.0,0.0,-0.7909604519774012,2.824858757062147,668.0,691.0,688.0,679.0,685.0,683.0,675.0,684.0,691.0,32.08832931518555,175.92108154296875,60.60041427612305
2024-10-21 16:10:09.900,-0.0,0.0,0.0,31.560439560439534,-0.0,0.0,0.0,2.824858757062147,668.0,691.0,688.0,679.0,686.0,684.0,675.0,684.0,691.0,32.06745147705078,175.86614990234375,60.58005142211914
2024-10-21 16:10:10.232,-0.0,0.0,0.0,33.58241758241758,-0.0,0.0,0.0,2.824858757062147,668.0,691.0,689.0,679.0,686.0,684.0,675.0,684.0,691.0,32.08832931518555,175.92108154296875,60.60041427612305
2024-10-21 16:10:10.517,-0.0,0.0,0.0,35.60439560439562,-0.0,0.0,0.0,2.824858757062147,668.0,691.0,688.0,680.0,687.0,684.0,675.0,684.0,691.0,32.02640151977539,175.95823669433594,60.59969711303711
