738.0,672.0,638.0
739.0,700.0,666.0
739.0,712.0,683.0
740.0,716.0,691.0
740.0,715.0,692.0
740.0,715.0,693.0
740.0,714.0,693.0
740.0,714.0,693.0
740.0,714.0,695.0
740.0,717.0,698.0
740.0,718.0,701.0
740.0,719.0,703.0
740.0,720.0,705.0
740.0,721.0,707.0
740.0,724.0,711.0
740.0,726.0,714.0
740.0,729.0,720.0
740.0,730.0,722.0
740.0,731.0,723.0
740.0,731.0,723.0
740.0,733.0,726.0
740.0,732.0,724.0
740.0,731.0,722.0
739.0,729.0,719.0
740.0,726.0,712.0
740.0,722.0,706.0
740.0,720.0,704.0
740.0,719.0,702.0
740.0,717.0,697.0
740.0,715.0,695.0
740.0,715.0,694.0
740.0,714.0,694.0
740.0,714.0,694.0
740.0,716.0,698.0
740.0,718.0,701.0
740.0,719.0,703.0
740.0,721.0,705.0
740.0,722.0,707.0
740.0,724.0,711.0
740.0,726.0,714.0
740.0,729.0,719.0
740.0,730.0,722.0
740.0,731.0,723.0
741.0,732.0,724.0
741.0,733.0,727.0
740.0,733.0,726.0
739.0,731.0,722.0
738.0,729.0,719.0
738.0,725.0,713.0
739.0,721.0,706.0
739.0,719.0,703.0
739.0,719.0,701.0
740.0,716.0,697.0
679.0,680.0,673.0
626.0,620.0,625.0
712.0,669.0,644.0
693.0,669.0,649.0
682.0,665.0,650.0
704.0,679.0,660.0
618.0,630.0,630.0
701.0,663.0,645.0
680.0,664.0,650.0
630.0,632.0,632.0
613.0,613.0,616.0
702.0,669.0,650.0
704.0,687.0,669.0
703.0,693.0,681.0
701.0,694.0,685.0
696.0,692.0,686.0
695.0,691.0,685.0
696.0,690.0,682.0
696.0,688.0,680.0
695.0,685.0,674.0
694.0,679.0,666.0
695.0,677.0,662.0
695.0,676.0,660.0
695.0,675.0,657.0
697.0,674.0,655.0
699.0,675.0,655.0
704.0,679.0,658.0
709.0,683.0,662.0
716.0,690.0,670.0
721.0,697.0,678.0
726.0,703.0,685.0
730.0,708.0,691.0
732.0,713.0,696.0
734.0,715.0,701.0
734.0,718.0,705.0
735.0,722.0,712.0
734.0,724.0,715.0
735.0,726.0,718.0
735.0,726.0,718.0
735.0,727.0,720.0
734.0,728.0,720.0
734.0,726.0,718.0
731.0,722.0,714.0
729.0,719.0,708.0
728.0,712.0,699.0
727.0,709.0,694.0
726.0,707.0,691.0
726.0,705.0,686.0
725.0,702.0,683.0
724.0,700.0,681.0
724.0,699.0,679.0
722.0,698.0,679.0
721.0,698.0,681.0
721.0,700.0,683.0
721.0,701.0,685.0
722.0,702.0,687.0
721.0,703.0,689.0
722.0,705.0,692.0
722.0,707.0,695.0
723.0,711.0,701.0
723.0,713.0,705.0
723.0,715.0,707.0
724.0,716.0,708.0
724.0,717.0,710.0
724.0,719.0,711.0
725.0,718.0,709.0
731.0,720.0,710.0
724.0,715.0,705.0
725.0,709.0,696.0
724.0,706.0,691.0
724.0,705.0,689.0
724.0,703.0,685.0
724.0,701.0,682.0
725.0,700.0,681.0
726.0,700.0,680.0
726.0,701.0,681.0
728.0,703.0,684.0
729.0,707.0,688.0
731.0,709.0,692.0
734.0,713.0,696.0
738.0,717.0,701.0
740.0,721.0,706.0
742.0,725.0,711.0
743.0,729.0,718.0
743.0,733.0,723.0
743.0,733.0,725.0
741.0,733.0,725.0
740.0,732.0,725.0
739.0,732.0,725.0
737.0,730.0,722.0
735.0,726.0,718.0
732.0,722.0,713.0
734.0,718.0,705.0
726.0,710.0,696.0
727.0,707.0,692.0
727.0,705.0,687.0
731.0,705.0,685.0
736.0,709.0,687.0
737.0,710.0,689.0
736.0,711.0,690.0
731.0,708.0,690.0
728.0,707.0,691.0
729.0,708.0,692.0
732.0,711.0,695.0
732.0,713.0,698.0
732.0,714.0,700.0
732.0,716.0,704.0
731.0,718.0,708.0
729.0,720.0,712.0
728.0,720.0,713.0
726.0,719.0,712.0
726.0,717.0,711.0
724.0,718.0,711.0
724.0,717.0,709.0
724.0,715.0,706.0
723.0,713.0,703.0
723.0,708.0,694.0
723.0,705.0,689.0
723.0,704.0,687.0
724.0,703.0,684.0
724.0,700.0,681.0
724.0,700.0,680.0
724.0,700.0,680.0
726.0,702.0,681.0
729.0,705.0,685.0
714.0,696.0,682.0
690.0,680.0,671.0
679.0,668.0,661.0
677.0,664.0,656.0
673.0,661.0,653.0
672.0,660.0,652.0
676.0,665.0,657.0
676.0,669.0,662.0
679.0,672.0,665.0
684.0,676.0,669.0
692.0,682.0,673.0
696.0,689.0,680.0
699.0,691.0,682.0
701.0,692.0,682.0
702.0,692.0,681.0
705.0,689.0,675.0
707.0,688.0,672.0
710.0,690.0,672.0
712.0,690.0,671.0
712.0,689.0,669.0
712.0,688.0,669.0
712.0,688.0,669.0
715.0,690.0,670.0
716.0,692.0,674.0
717.0,695.0,677.0
718.0,697.0,680.0
717.0,698.0,683.0
719.0,700.0,686.0
717.0,700.0,687.0
717.0,702.0,691.0
717.0,705.0,695.0
718.0,708.0,700.0
717.0,709.0,702.0
719.0,711.0,703.0
718.0,710.0,703.0
719.0,712.0,705.0
716.0,710.0,702.0
714.0,706.0,699.0
714.0,704.0,694.0
713.0,698.0,686.0
714.0,695.0,681.0
714.0,695.0,678.0
715.0,694.0,676.0
715.0,692.0,673.0
716.0,692.0,672.0
716.0,691.0,672.0
718.0,693.0,673.0
715.0,693.0,675.0
715.0,694.0,677.0
715.0,695.0,679.0
715.0,696.0,681.0
715.0,697.0,683.0
714.0,698.0,685.0
714.0,700.0,688.0
715.0,703.0,693.0
716.0,706.0,698.0
716.0,707.0,700.0
717.0,709.0,701.0
717.0,709.0,702.0
716.0,710.0,703.0
712.0,706.0,700.0
703.0,698.0,692.0
693.0,688.0,682.0
687.0,677.0,668.0
684.0,669.0,658.0
684.0,666.0,653.0
682.0,664.0,648.0
685.0,663.0,645.0
684.0,662.0,643.0
685.0,663.0,644.0
686.0,664.0,645.0
687.0,665.0,648.0
687.0,667.0,651.0
688.0,669.0,654.0
688.0,670.0,656.0
687.0,671.0,658.0
687.0,671.0,660.0
685.0,672.0,662.0
686.0,675.0,666.0
687.0,679.0,671.0
688.0,681.0,674.0
