2024-12-02 20:52:13.617796,53/686/676/650/661/655/624/640/645
2024-12-02 20:52:13.658696,3/686/676/650/661/655/624/640/645
2024-12-02 20:52:13.700571,/686/676/650/661/655/624/640/645
2024-12-02 20:52:13.738048,654/686/676/650/661/655/624/641/645
2024-12-02 20:52:13.790333,53/686/676/650/661/656/623/641/645
2024-12-02 20:52:13.833466,4/686/676/650/661/656/624/640/645
2024-12-02 20:52:13.873142,/686/676/650/661/656/624/641/646
2024-12-02 20:52:13.915981,654/686/675/650/661/656/624/641/646
2024-12-02 20:52:13.970413,53/686/676/650/661/656/624/641/646
2024-12-02 20:52:14.011331,4/686/675/650/661/655/625/641/646
2024-12-02 20:52:14.042204,/686/676/650/661/655/624/641/646
2024-12-02 20:52:14.083897,654/686/676/650/661/656/624/641/646
2024-12-02 20:52:14.146909,54/686/676/650/661/655/624/641/645
2024-12-02 20:52:14.186621,4/686/676/650/660/656/625/642/646
2024-12-02 20:52:14.218953,/686/676/650/661/655/625/643/647
2024-12-02 20:52:14.268829,654/686/676/651/661/656/626/643/647
2024-12-02 20:52:14.272335,654/686/676/651/661/655/625/643/647
2024-12-02 20:52:14.315785,53/686/676/650/661/655/625/643/646
2024-12-02 20:52:14.349165,4/686/675/650/661/656/626/643/647
2024-12-02 20:52:14.403726,/686/676/651/661/656/625/643/647
2024-12-02 20:52:14.435485,654/686/676/650/661/655/626/643/646
2024-12-02 20:52:14.451135,654/686/676/650/661/656/625/643/646
2024-12-02 20:52:14.499093,53/686/675/650/661/655/625/643/646
2024-12-02 20:52:14.540250,4/686/676/650/661/656/626/643/647
2024-12-02 20:52:14.572951,/686/676/650/661/655/625/643/646
2024-12-02 20:52:14.619504,654/686/676/650/661/656/626/643/646
2024-12-02 20:52:14.619504,53/686/676/650/661/656/626/643/647
2024-12-02 20:52:14.672375,3/686/676/650/661/656/626/643/647
2024-12-02 20:52:14.715303,4/686/676/650/661/656/626/643/647
2024-12-02 20:52:14.755152,/686/676/650/661/656/626/643/647
2024-12-02 20:52:14.783794,654/686/676/650/661/656/626/643/647
2024-12-02 20:52:14.802536,54/686/676/651/661/656/626/643/647
2024-12-02 20:52:14.849055,4/686/676/650/661/655/626/644/647
2024-12-02 20:52:14.878628,4/686/676/650/661/656/626/643/647
2024-12-02 20:52:14.919474,/686/676/650/661/656/626/643/647
2024-12-02 20:52:14.971968,654/686/676/650/661/656/626/643/646
2024-12-02 20:52:14.982628,53/686/676/650/661/655/626/643/647
2024-12-02 20:52:15.015009,4/686/676/650/661/656/626/643/647
2024-12-02 20:52:15.063012,/686/676/650/661/656/626/643/647
2024-12-02 20:52:15.094280,654/686/676/650/661/656/627/644/647
2024-12-02 20:52:15.154779,54/686/675/651/661/656/626/644/647
2024-12-02 20:52:15.199173,4/686/675/650/661/656/626/644/647
2024-12-02 20:52:15.239690,/686/676/651/661/656/627/645/648
2024-12-02 20:52:15.272671,654/686/676/651/661/656/628/646/648
2024-12-02 20:52:15.332349,54/686/676/651/661/656/628/646/648
2024-12-02 20:52:15.379652,4/686/676/650/661/655/628/646/648
2024-12-02 20:52:15.416821,/686/676/650/662/656/628/646/648
2024-12-02 20:52:15.456454,654/686/676/650/661/656/628/647/649
2024-12-02 20:52:15.511148,54/686/676/652/662/656/628/647/649
2024-12-02 20:52:15.542435,4/686/676/651/662/656/628/647/649
2024-12-02 20:52:15.583744,/686/676/651/661/656/629/647/649
2024-12-02 20:52:15.638906,653/686/676/651/662/656/628/647/649
2024-12-02 20:52:15.647111,654/686/676/651/662/656/629/647/649
2024-12-02 20:52:15.687242,54/686/676/651/662/656/628/647/649
2024-12-02 20:52:15.720527,4/686/675/651/662/656/629/648/649
2024-12-02 20:52:15.772841,/686/675/651/661/656/629/648/649
2024-12-02 20:52:15.802277,653/686/676/651/662/656/628/647/649
2024-12-02 20:52:15.817432,54/686/676/651/661/656/629/648/649
2024-12-02 20:52:15.862787,53/686/675/651/662/656/629/648/649
2024-12-02 20:52:15.903308,4/686/676/651/662/657/628/647/649
2024-12-02 20:52:15.935407,/686/676/652/662/657/630/649/650
2024-12-02 20:52:15.982528,653/686/676/652/662/657/630/649/650
2024-12-02 20:52:15.998036,54/686/676/651/663/657/630/649/650
2024-12-02 20:52:16.033704,4/686/676/652/663/657/630/649/650
2024-12-02 20:52:16.082485,3/686/675/651/663/657/629/649/650
2024-12-02 20:52:16.122418,/686/676/651/663/657/629/649/650
2024-12-02 20:52:16.153686,653/686/676/651/663/657/629/649/649
2024-12-02 20:52:16.172715,54/686/676/651/663/657/630/649/650
2024-12-02 20:52:16.216935,4/686/676/652/663/657/629/649/650
2024-12-02 20:52:16.257214,/686/676/651/663/657/630/650/650
2024-12-02 20:52:16.300404,/686/676/651/663/657/630/649/650
2024-12-02 20:52:16.332331,653/686/676/652/663/657/629/649/650
2024-12-02 20:52:16.348830,54/686/676/652/663/657/631/649/650
2024-12-02 20:52:16.380520,4/686/676/652/663/657/630/649/650
2024-12-02 20:52:16.433459,/686/676/652/663/657/630/649/650
2024-12-02 20:52:16.477088,/686/676/651/663/657/630/649/650
2024-12-02 20:52:16.516887,653/686/676/651/663/657/629/649/650
2024-12-02 20:52:16.524990,54/686/676/651/663/657/630/650/650
2024-12-02 20:52:16.564251,4/686/676/652/663/657/629/650/650
2024-12-02 20:52:16.612636,/686/676/652/663/657/630/650/650
2024-12-02 20:52:16.643315,653/686/676/652/663/657/629/650/650
2024-12-02 20:52:16.700055,54/686/676/651/663/657/631/650/651
2024-12-02 20:52:16.747538,4/686/676/652/663/657/630/650/651
2024-12-02 20:52:16.788121,/686/676/652/663/657/630/650/650
2024-12-02 20:52:16.823197,654/686/676/652/663/657/630/650/650
2024-12-02 20:52:16.879390,54/686/676/652/663/657/631/650/651
2024-12-02 20:52:16.909795,4/686/676/652/663/657/630/650/650
2024-12-02 20:52:16.965246,/686/676/651/663/657/630/650/650
2024-12-02 20:52:17.004997,654/686/675/652/663/657/630/650/651
2024-12-02 20:52:17.015721,654/686/676/652/663/657/631/651/651
2024-12-02 20:52:17.054636,54/686/676/652/664/658/631/651/651
2024-12-02 20:52:17.099138,4/686/676/653/664/657/631/651/651
2024-12-02 20:52:17.133459,/686/676/652/664/657/631/651/651
2024-12-02 20:52:17.175157,654/686/676/652/664/658/631/651/651
2024-12-02 20:52:17.183227,53/686/676/652/664/658/630/651/651
2024-12-02 20:52:17.234682,54/686/676/653/664/658/632/652/651
2024-12-02 20:52:17.273773,4/686/676/653/664/658/632/652/652
2024-12-02 20:52:17.312599,/686/676/653/664/657/631/652/651
2024-12-02 20:52:17.356365,654/686/675/652/664/658/632/652/652
2024-12-02 20:52:17.365829,53/686/676/652/664/658/631/652/651
2024-12-02 20:52:17.404887,4/686/676/653/665/658/633/652/652
2024-12-02 20:52:17.436159,4/686/676/653/665/659/633/653/652
2024-12-02 20:52:17.492790,/686/676/653/665/658/633/653/652
2024-12-02 20:52:17.524197,654/686/676/653/665/658/632/653/652
2024-12-02 20:52:17.543175,54/686/676/653/665/659/631/653/652
2024-12-02 20:52:17.582439,4/686/676/653/665/658/632/653/652
2024-12-02 20:52:17.620156,/686/676/654/665/658/632/653/652
2024-12-02 20:52:17.667455,/686/676/653/665/659/633/654/653
2024-12-02 20:52:17.699076,654/686/676/653/666/659/633/654/653
2024-12-02 20:52:17.714700,53/686/676/654/666/659/633/654/653
2024-12-02 20:52:17.754603,4/686/676/653/666/659/633/654/653
2024-12-02 20:52:17.798933,/686/676/653/666/659/632/654/652
2024-12-02 20:52:17.833020,/686/676/654/666/659/632/654/653
2024-12-02 20:52:17.876870,654/686/676/654/666/659/633/654/653
2024-12-02 20:52:17.892564,54/687/676/654/666/659/633/654/653
2024-12-02 20:52:17.939750,4/686/675/654/667/659/633/654/653
2024-12-02 20:52:17.973827,/686/676/654/666/659/633/655/653
2024-12-02 20:52:18.017118,654/687/675/654/666/660/633/655/653
2024-12-02 20:52:18.074094,54/687/676/654/666/659/633/654/653
2024-12-02 20:52:18.113294,4/686/676/654/667/659/634/655/654
2024-12-02 20:52:18.153525,/687/676/655/667/660/634/656/654
2024-12-02 20:52:18.185350,654/687/676/655/667/660/634/656/654
2024-12-02 20:52:18.249972,54/687/676/654/668/660/632/656/653
2024-12-02 20:52:18.290797,4/687/676/654/667/660/634/656/654
2024-12-02 20:52:18.332808,/687/676/655/668/660/635/657/654
2024-12-02 20:52:18.362573,654/687/675/655/668/660/634/657/654
2024-12-02 20:52:18.425740,54/687/676/655/668/660/634/657/655
2024-12-02 20:52:18.466068,4/687/676/655/668/660/634/657/654
2024-12-02 20:52:18.506335,/687/676/656/668/660/635/658/655
2024-12-02 20:52:18.538291,655/687/676/655/668/661/636/658/655
2024-12-02 20:52:18.553915,54/688/676/656/669/661/636/658/656
2024-12-02 20:52:18.602376,54/688/676/656/669/661/635/658/655
2024-12-02 20:52:18.643884,5/688/677/656/669/661/635/658/655
2024-12-02 20:52:18.677184,/688/676/655/669/661/635/658/655
2024-12-02 20:52:18.716650,655/688/676/656/669/661/636/659/656
2024-12-02 20:52:18.732285,54/688/677/655/669/661/636/659/655
2024-12-02 20:52:18.779734,54/688/676/656/669/661/635/659/656
2024-12-02 20:52:18.819747,5/688/676/656/670/661/636/659/655
2024-12-02 20:52:18.860360,/688/677/656/670/661/636/659/655
2024-12-02 20:52:18.900999,655/689/676/656/670/662/636/659/656
2024-12-02 20:52:18.900999,54/689/677/656/670/662/637/660/657
2024-12-02 20:52:18.947872,4/689/677/657/670/662/637/660/657
2024-12-02 20:52:18.995932,/689/676/656/670/662/637/660/657
2024-12-02 20:52:19.032313,/689/676/657/670/662/636/659/656
2024-12-02 20:52:19.076574,655/690/677/656/670/662/637/660/656
2024-12-02 20:52:19.088177,55/690/677/656/670/662/636/660/656
2024-12-02 20:52:19.119530,4/689/677/656/670/662/636/659/656
2024-12-02 20:52:19.165660,/689/677/656/671/662/637/660/657
2024-12-02 20:52:19.208482,656/690/677/656/671/662/637/660/657
2024-12-02 20:52:19.265830,55/690/676/656/671/662/637/660/656
2024-12-02 20:52:19.307235,5/690/677/657/671/663/637/661/657
2024-12-02 20:52:19.347977,/690/677/657/671/663/638/661/657
2024-12-02 20:52:19.388160,655/691/677/657/671/662/638/661/657
2024-12-02 20:52:19.440060,55/690/677/657/671/662/637/661/657
2024-12-02 20:52:19.480343,4/691/677/657/672/662/636/661/657
2024-12-02 20:52:19.511701,/691/677/657/671/663/639/662/658
2024-12-02 20:52:19.558570,656/691/677/658/672/663/639/663/658
2024-12-02 20:52:19.605846,55/691/676/657/672/663/638/662/658
2024-12-02 20:52:19.654591,6/691/677/657/672/663/637/662/657
2024-12-02 20:52:19.696137,/691/677/658/672/663/638/662/657
2024-12-02 20:52:19.735498,656/692/677/658/672/663/638/662/658
2024-12-02 20:52:19.786281,55/692/677/658/672/663/638/662/658
2024-12-02 20:52:19.832273,5/692/677/658/673/663/638/663/658
2024-12-02 20:52:19.862594,/692/677/657/673/663/638/662/658
2024-12-02 20:52:19.915488,656/692/677/658/673/663/638/662/658
2024-12-02 20:52:19.917392,56/692/677/658/672/663/638/662/658
2024-12-02 20:52:19.970444,55/692/676/658/673/663/638/662/657
2024-12-02 20:52:19.996581,5/692/677/658/672/663/637/662/658
2024-12-02 20:52:20.043460,/692/677/658/673/664/639/663/658
2024-12-02 20:52:20.090921,655/693/677/658/673/664/639/663/659
2024-12-02 20:52:20.090921,55/692/677/658/673/664/639/663/658
2024-12-02 20:52:20.146489,6/693/677/658/673/663/638/663/658
2024-12-02 20:52:20.186834,5/693/678/658/673/663/637/663/658
2024-12-02 20:52:20.227943,/693/678/658/673/664/639/664/658
2024-12-02 20:52:20.267335,656/693/678/659/673/664/639/664/658
2024-12-02 20:52:20.278430,56/693/677/658/673/664/639/664/659
2024-12-02 20:52:20.323130,6/693/677/658/674/664/639/664/658
2024-12-02 20:52:20.364078,/693/678/658/673/664/638/663/658
2024-12-02 20:52:20.404460,/693/678/658/674/664/639/664/658
2024-12-02 20:52:20.435707,655/693/677/659/674/663/639/663/659
2024-12-02 20:52:20.452190,56/694/678/659/674/664/640/665/659
2024-12-02 20:52:20.492379,6/694/677/659/674/664/640/664/659
2024-12-02 20:52:20.540197,/694/678/659/674/664/639/664/659
2024-12-02 20:52:20.581061,656/694/678/659/674/664/639/664/658
2024-12-02 20:52:20.622308,56/694/678/658/675/665/640/665/659
2024-12-02 20:52:20.669326,6/695/678/659/674/664/639/665/659
2024-12-02 20:52:20.716880,/695/678/659/675/664/639/665/659
2024-12-02 20:52:20.756476,656/695/678/659/674/664/639/665/659
2024-12-02 20:52:20.801603,57/695/678/659/675/664/640/665/659
2024-12-02 20:52:20.848845,6/695/677/659/675/664/640/665/660
2024-12-02 20:52:20.879190,/695/678/659/675/664/639/665/660
2024-12-02 20:52:20.932320,656/695/678/659/675/665/640/665/660
2024-12-02 20:52:20.982212,57/696/678/659/675/665/640/665/660
2024-12-02 20:52:21.021304,6/695/677/659/675/664/640/665/659
2024-12-02 20:52:21.068283,/696/678/660/675/665/640/667/660
2024-12-02 20:52:21.100210,657/695/678/659/675/665/641/667/660
2024-12-02 20:52:21.115832,656/696/678/660/676/665/641/667/660
2024-12-02 20:52:21.155578,57/696/678/659/676/665/641/667/660
2024-12-02 20:52:21.200078,6/696/678/659/676/665/640/667/660
2024-12-02 20:52:21.238951,/696/678/660/676/665/641/667/661
2024-12-02 20:52:21.282335,656/696/678/659/676/665/641/668/661
2024-12-02 20:52:21.296334,56/696/678/660/676/665/641/667/661
2024-12-02 20:52:21.334941,57/697/678/660/677/665/641/667/660
2024-12-02 20:52:21.367408,7/697/677/660/676/665/641/667/660
2024-12-02 20:52:21.413229,/697/679/660/677/665/640/667/660
2024-12-02 20:52:21.461042,657/697/678/660/677/665/641/667/660
2024-12-02 20:52:21.469163,56/697/678/660/677/666/641/668/661
2024-12-02 20:52:21.508977,7/697/678/660/677/666/642/668/661
2024-12-02 20:52:21.555861,6/697/678/660/677/666/641/667/661
2024-12-02 20:52:21.596864,/697/678/660/677/665/640/667/660
2024-12-02 20:52:21.637078,657/697/678/660/677/666/641/667/660
2024-12-02 20:52:21.637078,57/697/679/661/677/666/641/667/660
2024-12-02 20:52:21.684531,7/698/679/660/677/666/641/667/660
2024-12-02 20:52:21.731511,/698/678/661/677/666/642/668/661
2024-12-02 20:52:21.762759,/698/679/661/677/666/641/668/661
2024-12-02 20:52:21.811014,657/698/678/660/678/666/642/669/661
2024-12-02 20:52:21.819139,57/698/678/661/678/666/641/668/661
2024-12-02 20:52:21.865656,7/698/678/660/678/666/641/668/660
2024-12-02 20:52:21.905272,/698/678/660/678/666/641/668/661
2024-12-02 20:52:21.937680,657/699/678/661/678/666/642/668/661
2024-12-02 20:52:21.993143,56/699/679/662/678/667/642/669/662
2024-12-02 20:52:22.040123,7/699/678/661/678/666/642/669/661
2024-12-02 20:52:22.083581,/699/679/661/678/666/642/669/661
2024-12-02 20:52:22.123169,657/699/679/661/678/666/642/669/662
2024-12-02 20:52:22.171409,57/699/679/661/678/666/642/669/662
2024-12-02 20:52:22.218964,7/699/679/661/679/666/643/669/661
2024-12-02 20:52:22.259589,/699/679/661/679/666/642/669/661
2024-12-02 20:52:22.300230,657/699/679/661/678/666/641/668/661
2024-12-02 20:52:22.348983,57/699/679/661/678/666/642/669/662
2024-12-02 20:52:22.388686,7/700/679/661/679/667/643/670/662
2024-12-02 20:52:22.435655,/700/679/661/678/667/643/670/662
2024-12-02 20:52:22.476257,657/700/678/661/678/666/642/670/662
2024-12-02 20:52:22.483574,57/700/679/661/679/667/642/669/662
2024-12-02 20:52:22.525285,57/700/679/661/679/666/641/669/661
2024-12-02 20:52:22.571898,7/699/679/661/679/667/642/669/661
2024-12-02 20:52:22.612801,/700/678/661/679/667/643/671/662
2024-12-02 20:52:22.644046,657/700/679/661/679/667/643/671/662
2024-12-02 20:52:22.659677,57/700/679/661/679/667/643/671/662
2024-12-02 20:52:22.700027,57/700/679/662/679/667/643/671/662
2024-12-02 20:52:22.739819,8/700/679/661/679/667/642/671/662
2024-12-02 20:52:22.787861,/700/678/661/680/667/643/671/662
2024-12-02 20:52:22.823215,657/700/679/662/679/667/643/671/662
2024-12-02 20:52:22.832130,57/701/679/661/680/667/643/671/663
2024-12-02 20:52:22.882295,7/701/679/662/680/667/643/671/662
2024-12-02 20:52:22.922871,8/701/679/662/680/667/643/671/662
2024-12-02 20:52:22.960986,/701/678/662/680/667/643/671/662
2024-12-02 20:52:22.993308,657/701/679/662/680/667/642/671/662
2024-12-02 20:52:23.009031,58/701/679/661/680/667/643/671/662
2024-12-02 20:52:23.055911,7/701/679/662/680/667/643/671/662
2024-12-02 20:52:23.098805,/702/679/662/680/667/643/671/662
2024-12-02 20:52:23.136446,/702/679/662/680/667/643/671/662
2024-12-02 20:52:23.181369,657/701/679/662/680/667/643/671/663
2024-12-02 20:52:23.189571,57/702/679/662/680/667/643/671/662
2024-12-02 20:52:23.220949,7/702/679/662/680/668/643/671/662
2024-12-02 20:52:23.272413,/702/679/662/681/667/643/671/662
2024-12-02 20:52:23.317355,657/702/679/661/680/667/642/670/662
2024-12-02 20:52:23.366647,57/702/679/662/680/667/643/671/662
2024-12-02 20:52:23.411502,8/702/679/662/680/667/644/672/663
2024-12-02 20:52:23.451823,/702/679/662/681/667/644/672/663
2024-12-02 20:52:23.491829,657/702/679/662/681/667/644/672/663
2024-12-02 20:52:23.540035,58/702/679/661/680/667/643/672/663
2024-12-02 20:52:23.585334,8/702/679/662/681/667/643/672/662
2024-12-02 20:52:23.619795,/702/679/662/681/668/644/672/663
2024-12-02 20:52:23.667180,658/702/679/662/681/668/644/673/663
2024-12-02 20:52:23.714844,58/703/679/662/682/668/644/673/663
2024-12-02 20:52:23.763373,8/703/680/662/681/668/643/673/663
2024-12-02 20:52:23.801891,/703/679/662/682/668/644/673/663
2024-12-02 20:52:23.844033,657/703/679/662/682/668/643/673/663
2024-12-02 20:52:23.848772,658/703/679/662/682/668/644/673/664
2024-12-02 20:52:23.891798,58/703/679/663/681/669/645/675/664
2024-12-02 20:52:23.932268,8/703/679/662/682/668/644/675/664
2024-12-02 20:52:23.966004,/703/680/662/682/668/644/674/663
2024-12-02 20:52:24.023153,658/703/679/663/682/668/644/675/663
2024-12-02 20:52:24.032325,57/703/679/662/683/669/644/674/663
2024-12-02 20:52:24.071383,58/704/679/663/683/669/645/676/665
2024-12-02 20:52:24.103320,8/704/680/664/683/669/645/676/664
2024-12-02 20:52:24.149915,/704/680/663/684/669/645/676/664
2024-12-02 20:52:24.193551,658/704/680/664/683/669/645/676/664
2024-12-02 20:52:24.200647,58/704/679/663/684/669/644/676/664
2024-12-02 20:52:24.247702,8/704/680/663/683/670/645/676/664
2024-12-02 20:52:24.286662,8/705/679/664/684/670/646/677/665
2024-12-02 20:52:24.327567,/705/680/664/684/670/646/677/665
2024-12-02 20:52:24.366840,658/705/680/664/684/669/645/677/665
2024-12-02 20:52:24.383787,58/705/680/663/684/669/645/677/664
2024-12-02 20:52:24.416246,8/705/680/664/684/669/645/677/665
2024-12-02 20:52:24.465413,/705/680/664/684/670/645/678/665
2024-12-02 20:52:24.499636,/706/680/664/685/670/645/677/665
2024-12-02 20:52:24.548754,658/705/680/664/685/670/645/678/664
2024-12-02 20:52:24.549996,58/706/680/664/685/670/645/677/664
2024-12-02 20:52:24.603457,8/706/680/664/685/670/645/677/665
2024-12-02 20:52:24.634827,/706/680/664/685/670/645/677/665
2024-12-02 20:52:24.681708,658/706/680/664/685/670/645/677/665
2024-12-02 20:52:24.738363,58/706/680/664/685/670/645/677/665
2024-12-02 20:52:24.772994,8/706/680/664/684/670/645/677/665
2024-12-02 20:52:24.815655,/707/680/664/684/669/645/677/665
2024-12-02 20:52:24.853974,658/707/680/665/685/670/645/677/665
2024-12-02 20:52:24.909984,58/707/680/664/685/670/645/677/664
2024-12-02 20:52:24.950808,8/707/680/663/684/669/645/677/665
2024-12-02 20:52:24.990370,/706/680/664/684/669/645/677/664
2024-12-02 20:52:25.038186,658/707/680/664/685/670/645/678/665
2024-12-02 20:52:25.087770,59/707/680/663/685/669/646/678/666
2024-12-02 20:52:25.117099,8/707/680/664/685/669/645/678/665
2024-12-02 20:52:25.166845,/707/680/663/685/669/645/678/665
2024-12-02 20:52:25.213420,658/707/680/663/685/669/645/678/665
2024-12-02 20:52:25.221581,658/707/680/664/685/669/646/678/665
2024-12-02 20:52:25.253433,58/707/680/664/685/670/646/679/665
2024-12-02 20:52:25.307178,8/707/680/664/685/669/646/679/665
2024-12-02 20:52:25.348316,/707/680/664/685/669/646/678/665
2024-12-02 20:52:25.388363,659/707/680/663/685/669/646/678/665
2024-12-02 20:52:25.399741,58/707/680/664/685/669/645/679/665
2024-12-02 20:52:25.438240,58/707/680/664/685/669/645/678/665
2024-12-02 20:52:25.482082,8/707/680/664/685/670/646/679/666
2024-12-02 20:52:25.519957,/707/680/664/685/670/646/679/666
2024-12-02 20:52:25.565390,658/708/680/664/685/670/646/679/666
2024-12-02 20:52:25.566857,58/708/680/664/685/670/646/679/666
2024-12-02 20:52:25.613572,8/708/680/663/685/670/646/678/665
2024-12-02 20:52:25.653028,/708/680/663/685/669/646/678/665
2024-12-02 20:52:25.700475,/708/680/664/685/670/646/679/666
2024-12-02 20:52:25.731822,659/708/680/664/685/670/647/679/666
2024-12-02 20:52:25.753703,59/708/680/665/685/670/646/680/666
2024-12-02 20:52:25.789381,8/708/680/664/685/670/646/680/665
2024-12-02 20:52:25.832078,/708/680/664/686/670/646/679/666
2024-12-02 20:52:25.871142,/708/680/664/686/670/646/680/666
2024-12-02 20:52:25.902978,659/708/680/664/686/670/647/680/666
2024-12-02 20:52:25.918705,58/708/680/664/686/670/646/680/666
2024-12-02 20:52:25.966995,8/708/680/664/686/670/646/679/666
2024-12-02 20:52:26.000021,/708/680/664/686/670/646/679/666
2024-12-02 20:52:26.048843,659/708/680/664/686/670/647/680/666
2024-12-02 20:52:26.104647,59/709/680/665/686/671/648/681/667
2024-12-02 20:52:26.135996,9/709/680/664/687/670/647/682/667
2024-12-02 20:52:26.183398,/709/680/664/687/670/647/681/666
2024-12-02 20:52:26.223044,659/709/680/664/687/670/646/681/666
2024-12-02 20:52:26.270543,59/709/680/664/687/670/646/681/665
2024-12-02 20:52:26.323152,9/709/680/664/687/670/647/682/666
2024-12-02 20:52:26.364728,/709/680/665/687/671/647/682/667
2024-12-02 20:52:26.402898,659/709/680/664/687/671/648/682/667
2024-12-02 20:52:26.456289,59/709/681/664/687/670/647/682/667
2024-12-02 20:52:26.496514,8/710/680/665/687/670/647/683/667
2024-12-02 20:52:26.527875,/710/680/665/688/671/647/683/667
2024-12-02 20:52:26.578548,659/710/680/665/688/670/647/683/667
2024-12-02 20:52:26.592842,59/710/680/664/688/671/647/683/667
2024-12-02 20:52:26.633248,59/710/680/665/688/670/647/684/667
2024-12-02 20:52:26.671821,9/710/680/665/689/671/647/684/667
2024-12-02 20:52:26.703647,/710/680/665/688/671/648/684/667
2024-12-02 20:52:26.750625,659/710/680/665/688/670/647/684/667
2024-12-02 20:52:26.768415,59/710/680/665/688/671/648/684/667
2024-12-02 20:52:26.801812,59/711/680/665/689/671/647/684/667
2024-12-02 20:52:26.848591,8/710/680/665/689/671/648/684/668
2024-12-02 20:52:26.890521,/711/680/665/689/671/649/685/668
2024-12-02 20:52:26.927574,659/711/680/665/689/671/648/685/668
2024-12-02 20:52:26.945451,59/711/681/665/689/671/648/685/667
2024-12-02 20:52:26.982867,9/712/680/665/689/671/647/685/667
2024-12-02 20:52:27.022411,9/711/680/665/689/671/647/685/667
2024-12-02 20:52:27.069899,/712/680/665/689/671/648/685/667
2024-12-02 20:52:27.106789,659/711/680/665/689/671/647/686/667
2024-12-02 20:52:27.115451,60/712/680/665/690/671/649/686/668
2024-12-02 20:52:27.157266,9/712/681/666/690/671/648/686/668
2024-12-02 20:52:27.199757,/712/680/665/689/671/648/686/667
2024-12-02 20:52:27.244845,/712/681/665/690/671/648/685/667
2024-12-02 20:52:27.285250,659/712/680/665/690/671/647/686/667
2024-12-02 20:52:27.290791,59/712/681/665/689/671/648/685/668
2024-12-02 20:52:27.339245,9/712/681/666/690/671/647/685/667
2024-12-02 20:52:27.379065,/712/681/665/690/671/648/685/668
2024-12-02 20:52:27.420597,659/713/681/665/689/671/647/685/667
2024-12-02 20:52:27.469020,59/713/680/665/690/671/648/685/668
2024-12-02 20:52:27.508875,9/712/680/665/689/671/648/685/668
2024-12-02 20:52:27.555758,/713/681/665/690/671/648/685/668
2024-12-02 20:52:27.591911,659/713/681/665/690/670/647/685/667
2024-12-02 20:52:27.648765,60/713/681/665/690/670/648/685/667
2024-12-02 20:52:27.687347,9/713/681/665/690/671/648/686/667
2024-12-02 20:52:27.719275,/713/681/665/689/671/648/686/667
2024-12-02 20:52:27.766659,659/713/681/665/690/671/647/686/668
